property_id;reference;status;type;localisation;prix;prix_type;surface_m2;agence;telephone;description;url;image_url;date_scraping
35975;586761;VENTE;Appartement;CHOTRANA 3;;Prix sur demande;150;CENTURY 21 Barros;+216 26 055 000;L’agence immobilière Century 21 Barros vous propose pour la vente des appartements de plusieurs superficies en S3 Direct Promoteur à Soukra Emplacement : Chotrana 3 Type : Appartement Typologie : S3 Il...;https://century21.tn/property/a-vendre-s3-direct-promoteur-a-la-soukra/;https://logis.fra1.digitaloceanspaces.com/6/Properties/26894/d231qoZ2TUHVQw7s.jpg?c=1;14/02/2026 17:10
35954;742609;VENTE;Bureau;LES BERGES DU LAC 1;;Prix sur demande;67;CENTURY 21 Barros;+216 26 055 000;L’agence immobilière Century 21 Barros vous propose pour la vente un bureau Direct Promoteur situé au Lac 1 Emplacement : Lac 1 Type : Bureau Typologie : hall+2 Il se compose de...;https://century21.tn/property/a-vendre-un-bureau-hall2-au-lac-1-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/26869/cGEKW9HSJjbYSxds.jpg?c=1;14/02/2026 17:10
35963;750029;VENTE;Appartement;CHOTRANA 3;;Prix sur demande;100;CENTURY 21 Barros;+216 26 055 000;L’agence immobilière Century 21 Barros vous propose pour la vente des appartements de plusieurs superficies en S2 Direct Promoteur à Soukra Emplacement : Chotrana 1 Type : Appartement Typologie : S2 Il...;https://century21.tn/property/a-vendre-un-s2-direct-promoteur-a-la-soukra/;https://logis.fra1.digitaloceanspaces.com/6/Properties/26880/NQr5R4cWEzzPAwqT.jpg?c=1;14/02/2026 17:10
35948;220654;VENTE;Bureau;LES BERGES DU LAC 1;;Prix sur demande;69;CENTURY 21 Barros;+216 26 055 000;L’agence immobilière Century 21 Barros vous propose pour la vente un bureau Direct Promoteur situé au Lac 1 Emplacement : Lac 1 Type : Bureau Typologie : hall+2 Il se compose de...;https://century21.tn/property/a-vendre-un-bureau-hall2-au-lac-1/;https://logis.fra1.digitaloceanspaces.com/6/Properties/26855/hoYXnDtsF9rcDRhp.jpg?c=1;14/02/2026 17:10
34829;35858;LOCATION;Duplex;GOLDEN TULIPE;;Prix sur demande;170;CENTURY 21 Barros;+216 26 055 000;L’agence Immobilière CENTURY 21 BARROS présente avec fierté ce loft de qualité supérieure, situé dans le quartier prisé de Gammarth. Ce splendide loft de deux chambres offre un style de vie raffiné...;https://century21.tn/property/a-louer-un-duplex-en-s2-a-golden-tulipe-gammarth/;https://logis.fra1.digitaloceanspaces.com/6/Properties/24503/MXIYgMA8QFNKEb1K.jpg?c=1;14/02/2026 17:10
29954;118925;VENTE;Appartement;LES BERGES DU LAC 2;;Prix sur demande;100;CENTURY 21 Barros;+216 26 055 000;Century 21 Barros vous propose pour la vente un loft en S1 avec ses meubles Emplacement : Lac 2 Typologie : S1 Superficie : 100 m² Il se compose de : –...;https://century21.tn/property/a-vendre-un-loft-en-s1-au-lac-2-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/15342/qZTzja3H0KeBMuxB.jpg?c=1;14/02/2026 17:10
35518;761650;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;120;CENTURY 21 Barros;+216 26 055 000;L’agence immobilière Century 21 Barros vous propose pour la location un appartement en S+2 situé au Lac 2 Emplacement : Lac 2 Type : Appartement Typologie : S+2 Il se compose de...;https://century21.tn/property/a-louer-un-s2-meuble-au-lac-2-7/;https://logis.fra1.digitaloceanspaces.com/6/Properties/25972/7YU1shz0ltQYmUng.jpg?c=1;14/02/2026 17:10
24773;LGS-8MMXU;VENTE;Local Commercial;JARDINS DE CARTHAGE;;Prix sur demande;114;CENTURY 21 Invest;+216 50 950 000;L’agence Century 21 INVEST vous propose pour la vente un local commercial situe sur une artère principale et très commerçante aux jardins de Carthage . – Superficie: 114 m² – Hauteur: 6...;https://century21.tn/property/vente-un-local-comm-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/4/Properties/18375/conversions/K2342B54klOWoGYz-thumb.jpg?c=1;14/02/2026 17:10
35411;986935;VENTE;Local Commercial;JARDINS DE CARTHAGE;;Prix sur demande;150;CENTURY 21 Invest;+216 50 950 000;L’Agence Century 21 Invest vous propose pour l’achat un local commercial de 150m² sur l’artère principale de Jardins de Carthage. Superficie : 150m² Hauteur : 6m Façade : 8m Pour plus d’informations, veuillez nous contacter...;https://century21.tn/property/a-vendre-local-commercial-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/4/Properties/25743/conversions/LVoRG1AxLpNcsGWt-thumb.jpg?c=1;14/02/2026 17:10
35355;610167;VENTE;Terrain Villa;LA SOUKRA;;Prix sur demande;806;CENTURY 21 Invest;+216 50 950 000;...;https://century21.tn/property/vente-en-exculisivite-terrain-de-806m%c2%b2-a-chotrana-2/;https://logis.fra1.digitaloceanspaces.com/Logos%20%26%20Images/Login%20Images/KS4cbEdlbRhExx1fgzhX8P1SFCVbCNRw1Xmts9l5.jpg?c=1;14/02/2026 17:10
35108;770141;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;100;CENTURY 21 Barros;+216 26 055 000;Century 21 Barros vous propose pour la location un loft en S1 : Emplacement : Lac 2 Typologie : S1 Superficie : 100 m² Il se compose de : – Salon lumineux...;https://century21.tn/property/a-louer-un-loft-en-s1-meuble-au-lac-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/25145/rRAVrP35HnAFlCcj.jpg?c=1;14/02/2026 17:10
34432;19700;LOCATION;Villa;LES BERGES DU LAC 2;;Prix sur demande;500;CENTURY 21 Barros;+216 26 055 000;À louer, une somptueuse villa de 500 m² située dans le quartier prisé du Lac 2. Cette propriété de luxe offre un espace de vie généreux avec un agencement en S+3, idéal...;https://century21.tn/property/a-louer-une-magnifique-villa-au-lac-2-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/23593/eToxxGiDwd8tdlPY.jpg?c=1;14/02/2026 17:10
34195;221426;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;210;CENTURY 21 Barros;+216 26 055 000;Splendide appartement S4 au Lac 2 ! Cet appartement de haut standing bénéficie d’une situation privilégiée au cœur du prestigieux quartier du Lac 2. Doté de 4chambres spacieuses, d’un salon lumineux, d’une...;https://century21.tn/property/a-louer-un-s4-au-lac-2-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/23136/AaKRhpBTnc7468UK.jpg?c=1;14/02/2026 17:10
33879;772747;LOCATION;Appartement;LES BERGES DU LAC 1;;Prix sur demande;150;CENTURY 21 Barros;+216 26 055 000;L’agence immobilière Century 21 Barros vous propose pour la location un appartement S3 au Lac 1 avec une vue frontale sur le lac : Emplacement: Les berges du lac 1. Type: Appartement...;https://century21.tn/property/a-louer-s3-avec-vue-frontale-sur-le-lac-1/;https://logis.fra1.digitaloceanspaces.com/6/Properties/22536/AMBmJHq3joBUFafy.jpg?c=1;14/02/2026 17:10
35248;798951;LOCATION;Villa;LES BERGES DU LAC 2;;Prix sur demande;600;CENTURY 21 Barros;+216 26 055 000;Nous sommes ravis de présenter cette magnifique villa à la location, offrant un espace de vie luxueux réparti sur trois niveaux, avec un jardin spacieux de 580 m2. La propriété comprend également...;https://century21.tn/property/a-louer-une-villa-de-maitre-au-lac-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/25414/pLXfviaqqq4bQJof.png?c=1;14/02/2026 17:10
35053;694814;VENTE;Terrain Villa;CHOTRANA 3;;Prix sur demande;685;CENTURY 21 Invest;+216 50 950 000;L’Agence CENTURY 21 INVEST vous propose pour la vente un terrain situé à la Soukra Chotrana 3. Superficie : 685m² Pour plus d’informations, veuillez nous contacter au +216 50 950 000 /...;https://century21.tn/property/vente-terrain-685m%c2%b2-a-la-soukra-chotrana-3/;https://logis.fra1.digitaloceanspaces.com/4/Lands/24994/conversions/sx8IxEKRPps8RfLA-thumb.jpg?c=1;14/02/2026 17:10
34891;407629;LOCATION;Villa;METHLINE;;Prix sur demande;200;CENTURY 21 Prestige;+216 2009 2000;Superbe Villa Meublée en Location à Métline, Bizerte Découvrez une véritable oasis de tranquillité dans cette villa richement meublée, située à Métline, offrant une vue imprenable sur la mer Méditerranée. Caractéristiques de...;https://century21.tn/property/superbe-villa-meublee-en-location-a-metline-bizerte/;https://logis.fra1.digitaloceanspaces.com/8/Properties/24627/conversions/xpPR08JVTS3ne5P0-thumb.jpg?c=1;14/02/2026 17:10
34777;797550;LOCATION;Villa;SIDI BOUSAID;;Prix sur demande;480;CENTURY 21 Invest;+216 50 950 000;L’ Agence CENTURY 21 Invest vous propose pour la location une villa jumelée meublée avec une terrasse de 100 m² à Sidi Boussaid. Typologie S+4 Superficie terrain: 320 m² Superficie bâti: 480...;https://century21.tn/property/a-louer-villa-jumelee-meublee-a-sidi-bousaid/;https://logis.fra1.digitaloceanspaces.com/4/Properties/24395/conversions/50f8vOAgXjlrJaTX-thumb.jpg?c=1;14/02/2026 17:11
34733;597853;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;180;CENTURY 21 Barros;+216 26 055 000;L’agence immobilière Century 21 Barros vous propose pour la location un appartement S3 aux jardins de carthage : Emplacement: Jardins de Carthage Type: Appartement Typologie : S3 Superficie: 180 m² Il se...;https://century21.tn/property/a-louer-un-s3-aux-jardins-de-carthage-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/24286/9c447YkcLTUJVIRc.jpg?c=1;14/02/2026 17:11
34648;585504;LOCATION;Appartement;GAMMARTH SUP;;Prix sur demande;286;CENTURY 21 Prestige;+216 2009 2000;Appartement d’Exception en Location à Gammarth Supérieur – Vue Mer Vous rêvez de vivre dans un appartement spacieux offrant une vue imprenable sur la mer Méditerranée ? Cette offre est faite pour...;https://century21.tn/property/appartement-dexception-en-location-a-gammarth-superieur-vue-mer/;https://logis.fra1.digitaloceanspaces.com/8/Properties/24026/conversions/LV2BflibsKZmdFvV-thumb.jpg?c=1;14/02/2026 17:11
28692;601049;LOCATION;Villa;GOLDEN TULIPE;;Prix sur demande;680;CENTURY 21 Barros;+216 26 055 000;Century 21 Barros vous propose une magnifique villa avec vue imprenable sur la mer disponible à la location ! La villa se compose d’un RDC, d’un rez de jardin, d’un 1er étage,...;https://century21.tn/property/a-louer-une-villa-de-maitre-a-gammarth/;https://logis.fra1.digitaloceanspaces.com/6/Properties/23720/Ra7yHl5JIPXW4SKc.jpg?c=1;14/02/2026 17:11
28513;579861;LOCATION;Villa;LES BERGES DU LAC 2;;Prix sur demande;220;CENTURY 21 Barros;+216 26 055 000;Chez Century 21 Barros Au Lac 2, idéalement située, retrouvez cette magnifique villa jumelée de 220 m² composée d’une grande pièce de vie, une cuisine bien équipée, deux chambres à coucher à...;https://century21.tn/property/a-louer-une-villa-jumelee-au-lac-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/12602/E0TCLaykQyDytfr2.jpg?c=1;14/02/2026 17:11
29755;872923;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;330;CENTURY 21 Barros;+216 26 055 000;Penthouse de Luxe avec Piscine au Lac 2 – Vue Panoramique – Appartement S+3 Vivez l’Expérience d’un Luxe propriété au Cœur du Lac 2 Nous sommes ravis de vous présenter une occasion...;https://century21.tn/property/a-louer-un-magnifique-penthouse-au-lac-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/14996/TpqADhrZm8o0RBPX.jpg?c=1;14/02/2026 17:11
34478;838186;LOCATION;Appartement;LA SOUKRA;;Prix sur demande;75;CENTURY 21 Prestige;+216 2009 2000;À louer un s+1 jamais habité, idéalement situé au 5ème étage et dernier étage. -Offrez un espace de vie lumineux, le salon s’ouvre sur un balcon . – L’appartement est pourvu d’un...;https://century21.tn/property/s1-jamais-habite-2/;https://logis.fra1.digitaloceanspaces.com/8/Properties/23712/conversions/oKRcpldWuCbelEIX-thumb.jpg?c=1;14/02/2026 17:11
34460;428269;VENTE;Local Commercial;MEGRINE;;Prix sur demande;490;CENTURY 21 Prestige;+216 2009 2000;Local Commercial Fond et Mur à Mégrine : Vous êtes à la recherche de l’emplacement idéal pour votre entreprise ? Ne cherchez plus ! Nous vous proposons ce local commercial exceptionnel, fond...;https://century21.tn/property/local-commercial-fond-et-mur-a-megrine/;https://logis.fra1.digitaloceanspaces.com/8/Properties/23634/TOfJqfSQGjuzGVDd.png?c=1;14/02/2026 17:11
34463;960034;VENTE;Bureau;ARIANA;;Prix sur demande;108;CENTURY 21 Prestige;+216 2009 2000;Des bureaux à vendre – Emplacement Stratégique Caractéristiques Principales : Emplacement : Ariana , Prix de Location : 3000DT/m² -Emplacement à Ariana, offrant un accès facile aux principaux axes de transport et...;https://century21.tn/property/des-bureaux/;https://logis.fra1.digitaloceanspaces.com/8/Properties/23632/1liJ98hX4NmOa0ea.png?c=1;14/02/2026 17:11
30764;450263;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;140;CENTURY 21 Barros;+216 26 055 000;L’agence immobilière Century 21 Barros vous propose pour la location un appartement s+2 meublé au Lac 2 : Emplacement: Les berges du lac 2. Type: Appartement Typologie : S2 Superficie: 150 m²...;https://century21.tn/property/a-louer-un-s2-meuble-au-lac-2-3/;https://logis.fra1.digitaloceanspaces.com/6/Properties/16842/PN762O0efOUEhY7f.jpg?c=1;14/02/2026 17:12
33685;883518;LOCATION;Bureau;LES BERGES DU LAC 2;;Prix sur demande;500;CENTURY 21 Barros;+216 26 055 000;Vous recherchez le lieu idéal pour votre prochaine résidence ? Ne cherchez plus ! L’agence immobilière Century 21 Barros a le plaisir de vous présenter cette magnifique villa à louer au Lac...;https://century21.tn/property/a-louer-une-magnifique-villa-au-lac-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/22161/YYx7ZkL3IgsKwKFb.jpg?c=1;14/02/2026 17:12
34071;840098;VENTE;Fond de commerce;LES BERGES DU LAC 2;;Prix sur demande;75;CENTURY 21 Invest;+216 50 950 000;Agence CENTURY 21 INVEST vous propose pour la vente fonds de commerce d’un local avec Mezzanine entièrement équipé de matériels de restauration, situé sur une artère principale à fort trafic aux berges...;https://century21.tn/property/vente-fonds-de-commerce-aux-berges-du-lac-2/;https://logis.fra1.digitaloceanspaces.com/4/Properties/22923/conversions/mR9LwTgUW3EUl9qt-thumb.jpg?c=1;14/02/2026 17:12
33873;787869;VENTE;Terrain Villa;LA SOUKRA;;Prix sur demande;1400;CENTURY 21 Prestige;+216 2009 2000;Terrain de 1400 m² à Soukra Park Superficie : 1400 m² Emplacement : Quartier Prisé, Calme et Sécurisé Proche de Toutes les Commodités (Salle de Sports, Centre Commercial, Restaurants) Découvrez ce terrain...;https://century21.tn/property/terrain-de-1400-m%c2%b2-a-soukra-park/;https://logis.fra1.digitaloceanspaces.com/8/Lands/22505/tORdjvTFTmGeo9iP?c=1;14/02/2026 17:12
33867;162391;VENTE;Terrain Villa;JARDINS D'EL MENZAH 2;;Prix sur demande;825;CENTURY 21 Prestige;+216 2009 2000;Terrain à Vendre – Emplacement Idéal à Jardin d’El Menza 2, Tunis Caractéristiques Principales : Superficie : 825 m² Prix de Vente :1400 DT/m² Vocation : R+2 (Résidentiel) Forme Rectangulaire, Deux Accès...;https://century21.tn/property/terrain-a-vendre-emplacement-ideal-a-jardin-del-menza-2/;https://logis.fra1.digitaloceanspaces.com/8/Lands/22496/s1NnZRXDKWMyHCLH?c=1;14/02/2026 17:12
33769;945298;LOCATION;Villa;LES BERGES DU LAC 1;;Prix sur demande;210;CENTURY 21 Invest;+216 50 950 000;Century 21 vous propose pour la location une Villa aux Berges du Lac 1 avec jardin et terrasse. Typologie : S+4 Superficie Bati : 210 m² Jardin : 150 m² Rez-de-chaussée :...;https://century21.tn/property/location-villa-s4-avec-jardin-aux-berges-du-lac-1/;https://logis.fra1.digitaloceanspaces.com/4/Properties/22292/conversions/SKR5hJeqHBlkQ5GH-thumb.jpg?c=1;14/02/2026 17:12
33757;45736;VENTE;Terrain Villa;GAMMARTH VILLAGE;;Prix sur demande;396;CENTURY 21 Masters;+216 23 221 222;L’agence immobilière CENTURY 21 Masters vous propose à la vente un terrain de 396m² à Gammarth – Vocation : R+2 – Titre bleu Pour plus d’information veuillez nous contactez sur le Tel...;https://century21.tn/property/vente-terrain-de-396m%c2%b2-a-gammarth/;https://logis.fra1.digitaloceanspaces.com/1/Lands/22229/rFuiXQ9fmHd9jLkm?c=1;14/02/2026 17:12
33728;524538;LOCATION;Local Commercial;LA SOUKRA;;Prix sur demande;950;CENTURY 21 Prestige;+216 2009 2000;Local Commercial à Louer – Emplacement Stratégique à La Soukra Caractéristiques Principales : Emplacement : Avenue Fattouma Bourguiba, La Soukra, Tunis Superficie : 950 m² Prix de Location : 144 DT/m²/an Description...;https://century21.tn/property/local-commercial-a-louer/;https://logis.fra1.digitaloceanspaces.com/8/Properties/22235/Wt10FHmUzxvXxzs0.jpg?c=1;14/02/2026 17:12
33343;777548;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;130;CENTURY 21 Invest;+216 50 950 000;L’ Agence Century 21 INVEST vous propose pour la location un appartements S+3 aux jardins de Carthage . Typologie: S+3 Il se compose de : – Salon avec un balcon – Cuisine...;https://century21.tn/property/location-appartement-s3-aux-jardins-de-carthage-2/;https://logis.fra1.digitaloceanspaces.com/4/Properties/22046/conversions/uvqcqgo4OeqYmbp8-thumb.jpg?c=1;14/02/2026 17:12
33283;11917;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;200;CENTURY 21 Barros;+216 26 055 000;Découvrez un véritable bijou immobilier au cœur de la ville, disponible dès maintenant ! Cet appartement somptueux de 3 pièces, allie le confort moderne à un design élégant. Il est entièrement meublé...;https://century21.tn/property/a-louer-un-s3-meuble-au-lac-2-10/;https://logis.fra1.digitaloceanspaces.com/6/Properties/21398/0dU26RKU2F9EykqV.jpg?c=1;14/02/2026 17:12
33196;712059;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;150;CENTURY 21 Barros;+216 26 055 000;Chez Century 21 Barros, idéalement située, retrouvez ce magnifique appartement S2 richement meublé de 150 m² composée d’une grande pièce de vie, une cuisine bien équipée et indépendante, une salle d’eau pour...;https://century21.tn/property/a-louer-un-s2-meuble-au-lac-2-5/;https://logis.fra1.digitaloceanspaces.com/6/Properties/21230/KSS2aLYzgDiQXttf.jpg?c=1;14/02/2026 17:12
33152;344682;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;95;CENTURY 21 Invest;+216 50 950 000;Agence Century 21 Invest vous propose pour la location un appartement S+1 meublé aux Jardins de Carthage. Superficie 95 m² Il se compose de: – Salon avec balcon – Cuisine à l’américaine...;https://century21.tn/property/location-appartement-s1-meuble-aux-jardins-de-carthage-5/;https://logis.fra1.digitaloceanspaces.com/4/Properties/21142/conversions/i3uBD52vm8Mrp8bL-thumb.jpg?c=1;14/02/2026 17:12
33034;884799;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;200;CENTURY 21 Barros;+216 26 055 000;’agence immobilière Century 21 Barros vous propose pour la location un appartement S3 meublé au Lac 2 : Emplacement: Les berges du lac 2. Type: Appartement Typologie : S3 Superficie: 200 m²...;https://century21.tn/property/a-louer-un-s3-meuble-au-lac-2-9/;https://logis.fra1.digitaloceanspaces.com/6/Properties/20935/VGnib1iZPgneT6mF.jpg?c=1;14/02/2026 17:12
32956;454910;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;180;CENTURY 21 Barros;+216 26 055 000;L’agence immobilière Century 21 Barros vous propose pour la location un appartement S3 meublé au Lac 2 : Emplacement: Les berges du lac 2. Type: Appartement Typologie : S3 Superficie: 180 m²...;https://century21.tn/property/a-louer-un-s3-meuble-au-lac-2-8/;https://logis.fra1.digitaloceanspaces.com/6/Properties/20725/4Jvm0l3GWcQm95R7.png?c=1;14/02/2026 17:12
26644;417595;VENTE;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;185;CENTURY 21 Invest;+216 50 950 000;Agence Century 21 Invest vous propose pour la vente un Appartement S+3 Neuf aux Jardins de Carthage : Typologie : S+3 Superficie: 185 m² Il se compose de : – un grand...;https://century21.tn/property/vente-appartement-s3-neuf-aux-jardins-de-carthage-2/;https://logis.fra1.digitaloceanspaces.com/4/Properties/17726/conversions/tS4PSmpgJmv8vpDo-thumb.jpg?c=1;14/02/2026 17:12
25382;116396;VENTE;;JARDINS DE CARTHAGE;;Prix sur demande;500;CENTURY 21 Invest;+216 50 950 000;Agence CENTURY21 INVEST vous propose pour la vente un Penthouse avec une terrasse et une piscine. Il occupe seul le pallier du dernier étage d’une résidence: Typologie: S+6 Superficie: 500 m² Terrasse:...;https://century21.tn/property/vente-panthouse-s6-avec-terrasse-et-piscine-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/4/Properties/18240/conversions/4cAwGDl009oXgCwf-thumb.jpg?c=1;14/02/2026 17:12
32445;80803;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;160;CENTURY 21 Invest;+216 50 950 000;Century21 Invest vous propose pour la location un appartement S+3 jamais habité, aux Jardins de Carthage. Typologie : S+3 Il se compose de : -Salon spacieux -Cuisine équipée avec accès au séchoir...;https://century21.tn/property/location-appartement-s3-jamais-habite-au-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/4/Properties/19778/conversions/fH4IhcAsAr55VTbu-thumb.jpg?c=1;14/02/2026 17:12
32620;471599;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;150;CENTURY 21 Invest;+216 50 950 000;Century 21 Invest vous propose pour la location un appartement Neuf S+2 aux Jardins de Carthage. Typologie: S+2 Il se compose de : – Salon qui donne sur une terrasse – Cuisine...;https://century21.tn/property/location-appartement-s2-neuf-aux-jardins-de-carthage-2/;https://logis.fra1.digitaloceanspaces.com/4/Properties/19995/conversions/lWPdpMZV5kHa1JAK-thumb.jpg?c=1;14/02/2026 17:12
29412;722021;VENTE;Villa;CHOTRANA 1;;Prix sur demande;600;CENTURY 21 Invest;+216 50 950 000;Century 21 Invest vous propose pour la vente en exclusivité une Villa de Maitre à la Soukra Chotrana 2. Superficie Terrain : 1300 m² Superficie Bâti : 600 m² Elle se compose de : *...;https://century21.tn/property/vente-villa-de-maitre-de-1300m%c2%b2-a-la-soukra/;https://logis.fra1.digitaloceanspaces.com/4/Properties/15805/MwUUCtVp03g54ufA.jpg?c=1;14/02/2026 17:13
32374;670259;LOCATION;Appartement;AIN ZAGHOUAN;;Prix sur demande;150;CENTURY 21 Barros;+216 26 055 000;Chez Century 21 Barros, idéalement située à Ain Zaghouen Nord, au Rez de Chaussée retrouvez ce magnifique appartement S2 richement meublé de 150 m² composée d’une grande pièce de vie, une cuisine...;https://century21.tn/property/a-louer-s2-meuble-a-ain-zaghouen-nord/;https://logis.fra1.digitaloceanspaces.com/6/Properties/19662/FvOltHDnWuIXPpQT.png?c=1;14/02/2026 17:13
32367;LGS1672391292;LOCATION;Local Commercial;JARDINS DE CARTHAGE;;Prix sur demande;175;CENTURY 21 Invest;+216 50 950 000;Agence Century 21 Invest vous propose pour la location un local commercial situé sur une grande artère très commerçante aux Jardins De Carthage. Superficie: 173 m² Simple hauteur Pour plus d’informations, veuillez...;https://century21.tn/property/alouer-local-commercial-175-m%c2%b2-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/4/Properties/19647/conversions/IjLSINrdW9nZwanw-thumb.jpg?c=1;14/02/2026 17:13
23146;LGS1672743764;VENTE;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;230;CENTURY 21 Invest;+216 50 950 000;Agence Century 21 Invest vous propose pour la vente un appartement neuf S+3 aux Jardins de Carthage. Typologie: S+3 Superficie: 230 m² Il se compose de: – salon avec une terrasse de...;https://century21.tn/property/vente-s3-de-227m%c2%b2-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/4/Properties/19635/conversions/vzud9u6VrKYfh8PC-thumb.jpg?c=1;14/02/2026 17:13
32322;220209;LOCATION;Villa;LA SOUKRA;;Prix sur demande;280;CENTURY 21 Invest;+216 50 950 000;Century 21 Invest vous propose pour la location une villa jumelée avec piscine à La Soukra. Typologie: S+3 Superficie bâti: 280 m² Superficie totale: 400 m² Elle se compose de : *...;https://century21.tn/property/location-villa-jumelee-avec-piscine-a-la-soukra/;https://logis.fra1.digitaloceanspaces.com/4/Properties/19486/conversions/4PCPJ5j9Nefi7lY5-thumb.jpg?c=1;14/02/2026 17:13
32216;327892;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;157;CENTURY 21 Barros;+216 26 055 000;Chez Century 21 Barros, idéalement située, retrouvez ce magnifique appartement S2 richement meublé de 157 m² composée d’une grande pièce de vie, une cuisine bien équipée et indépendante, une salle d’eau pour...;https://century21.tn/property/a-louer-un-s2-meuble-au-lac-2-4/;https://logis.fra1.digitaloceanspaces.com/6/Properties/19419/R2l6UK6hWcsjhspk.png?c=1;14/02/2026 17:13
32195;26687;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;90;CENTURY 21 Invest;+216 50 950 000;Century 21 Invest vous propose pour la location, un appartement S+2 jamais habité, situé dans une petite résidence aux Jardins de Carthage. Typologie: S+2 Il se compose de : – Salon qui...;https://century21.tn/property/location-appartement-s2-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/4/Properties/19304/conversions/P2mN4CllyIhaHYG3-thumb.jpg?c=1;14/02/2026 17:13
32017;757002;VENTE;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;190;CENTURY 21 Invest;+216 50 950 000;Century 21 Invest vous propose pour la Vente un appartement S+3 de 190 m² avec un balcon spacieux aux Jardins de Carthage. Il se compose de : – Salon avec accès au...;https://century21.tn/property/vente-appartement-s3-de-190m%c2%b2-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/4/Properties/18531/conversions/9LA0cnnm2rmvlHXZ-thumb.jpg?c=1;14/02/2026 17:13
31193;4255;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;145;CENTURY 21 Barros;+216 26 055 000;Chez Century 21 Barros, idéalement située, retrouvez ce magnifique appartement S2 richement meublé de 145 m² composée d’une grande pièce de vie, une cuisine bien équipée et indépendante, une salle d’eau pour...;https://century21.tn/property/a-louer-un-magnifique-s2-au-lac-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/17653/emjuuQieQOAfLMFq.png?c=1;14/02/2026 17:13
32028;301744;VENTE;Terrain Villa;CHOTRANA 1;;Prix sur demande;633;CENTURY 21 Invest;+216 50 950 000;Agence Century 21 Invest vous propose pour la vente un terrain situé à la Soukra Chotrana 1. Superficie : 633m² Pour plus d’informations, veuillez nous contacter au +216 50 950 000 / +216...;https://century21.tn/property/vente-terrain-633m%c2%b2-a-la-soukra-chotrana-1/;https://logis.fra1.digitaloceanspaces.com/4/Lands/19052/conversions/zURQ5mN9WhIO3GH6-thumb.jpg?c=1;14/02/2026 17:14
31983;864553;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;180;CENTURY 21 Barros;+216 26 055 000;L’agence immobilière Century 21 Barros vous propose pour la location un appartement S3 meublé au Lac 2 : Emplacement: Les berges du lac 2. Type: Appartement Typologie : S3 Superficie: 185 m²...;https://century21.tn/property/a-louer-un-s3-meuble-au-lac-2-6/;https://logis.fra1.digitaloceanspaces.com/6/Properties/18960/394YzkBMSlXIAvEl.png?c=1;14/02/2026 17:14
