"cod_ann","titre","type_transaction","region","gouvernorat","delegation","localite","nature","type_bien","nombre_chambres","nombre_pieces","surface_couverte","surface_jardin","surface_terrain","etage","meuble","parking","piscine","ascenseur","standing","etat","annee_construction","prix_montant","prix_texte","prix_complet","telephone_principal","telephones","telephones_listing","avec_photo","professionnel","nb_images","image_principale","image_1","image_2","image_3","image_4","image_5","image_6","image_7","image_8","date_modification","date_insertion","date_mise_a_jour","url","description_complete","description_courte","image_10","image_11","image_12","image_13","image_14","image_15","image_16","image_17","image_18","image_19","image_20","image_21","image_22","image_23","image_9","nombre_salles_bain","nombre_salons","rech_cod_loc","rech_cod_vil","type_logement","url_detail"
"3449680","Appartement s1","vente","El Aouina","Tunis","La Marsa","El Aouina","Vente","App. 1 pièc","1","2","72","","","","","","","","","","","308000","308 000","308 000 Dinar Tunisien (TND)","94274231","94274231","","True","False","5","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/689149_20260207_170026.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/689149_20260207_170026.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/689149_20260207_170043.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/689149_20260207_170101.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/689149_20260207_170121.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/689149_20260207_170133.jpg","","","","20/02/2026","07/02/2026 17:13","20/02/2026 22:04","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3449680&titre=Appartement%20s1","Offres  > Vente  > Appart. 1 pièce Tunisie  > Tunis  > La Marsa  > El Aouina jardin l aouina 72 m² 308 000 Dinar Tunisien (TND) à vendre - s1 direct promoteur à jardin l aouina surface : 72m² offrez-vous un s+1 moderne en vente directe promoteur, situé dans une résidence calme et bien entretenue à jardinl aouina, idéal pour un cadre de vie dynamique et lumineux. salon lumineux cuisine équipée chambre confortable salle de bain moderne résidence sécurisée contactez-nous dès maintenant pour plus d'informations ou une visite ! 94274231 07/02/2026 20/02/2026","à vendre - s1 direct promoteur à jardin l aouina  <br/> surface : 72m² <br/> <br/>offrez-vous un s+1 moderne en vente directe promoteur, situé dans une résidence calme et bien entretenue à jardinl aou ...');","","","","","","","","","","","","","","","","","","1011734","10117","S+1","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3449680"
"3312141","S2 luxe au jardin de car","vente","Jardins de Cart","Tunis","Ain Zaghouan","Jardins de Carthage","Vente","App. 2 pièc","2","3","105","","","","","","","True","luxe","","","450000","450 000","450 000 Dinar Tunisien (TND)","94274231","94274231","","True","False","5","http://www.tunisie-annonce.com/upload2/202405/tunisie-annonce.com/photos/689149_20240507_165001.jpg","http://www.tunisie-annonce.com/upload2/202405/tunisie-annonce.com/photos/689149_20240507_165001.jpg","http://www.tunisie-annonce.com/upload2/202405/tunisie-annonce.com/photos/689149_20240507_165044.jpg","http://www.tunisie-annonce.com/upload2/202405/tunisie-annonce.com/photos/689149_20240507_165120.jpg","http://www.tunisie-annonce.com/upload2/202405/tunisie-annonce.com/photos/689149_20240507_165156.jpg","http://www.tunisie-annonce.com/upload2/202405/tunisie-annonce.com/photos/689149_20240507_165322.jpg","","","","20/02/2026","07/05/2024 16:53","20/02/2026 22:04","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3312141&titre=S2%20luxe%20au%20jardin%20de%20carthge","Offres  > Vente  > Appart. 2 pièces Tunisie  > Tunis  > Ain Zaghouan  > Jardins de Carthage jardin de carthage 105 m² 450 000 Dinar Tunisien (TND) a jardin de carthage avendre un appartement s+2, dans une résidence bien sécurisée avec ascenseur. il se compose une salon lumineux, cuisine équipée avec des éléments de rangements, elle est complétée par un séchoir et deux chambres à coucher et une salle de eau et salle de bain l'appartement est équipé avec chauffage central et climatisation installé dans toutes les pièces. pour plus d information contacter : 94274231 07/05/2024 20/02/2026","a jardin de carthage avendre un appartement s+2, dans une résidence bien sécurisée avec ascenseur. il se compose une salon lumineux, cuisine équipée avec des éléments de rangements, elle est complétée ...');","","","","","","","","","","","","","","","","","","1012201","10122","S+2","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3312141"
"3416211","Villa de charme a cartha","vente","Carthage","Tunis","Carthage","Carthage","Vente","Maisons","","","795","","","","","","","","","","","5400000","5 400 000","5 400 000 Dinar Tunisien (TND)","94274231","94274231 / 68893333","","True","False","3","http://www.tunisie-annonce.com/upload2/202507/tunisie-annonce.com/photos/689149_20250727_201909.jpg","http://www.tunisie-annonce.com/upload2/202507/tunisie-annonce.com/photos/689149_20250727_201909.jpg","http://www.tunisie-annonce.com/upload2/202507/tunisie-annonce.com/photos/689149_20250727_201933.jpg","http://www.tunisie-annonce.com/upload2/202507/tunisie-annonce.com/photos/689149_20250727_202003.jpg","","","","","","20/02/2026","27/07/2025 20:20","20/02/2026 22:03","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3416211&titre=Villa%20de%20charme%20a%20carthage","Offres  > Vente  > Maisons Tunisie  > Tunis  > Carthage  > Carthage carthage hannibal 792 m² 5 400 000 Dinar Tunisien (TND) villa de charme à carthage par gold carthage immobilier découvrez cette magnifique villa au carthage, d’une superficie généreuse de 795 m², alliant authenticité tunisienne et potentiel exceptionnel. située dans un quartier calme et verdoyant, cette demeure au style traditionnel offre un cadre de vie paisible, entourée d’un jardin spacieux surface terrain : 795m² état : moyen, idéal pour rénovation personnalisé jardin privatif avec allées en pierre quartier résidentiel très recherché à carthage 27/07/2025 20/02/2026","villa de charme à carthage <br/>par gold carthage immobilier <br/> <br/>découvrez cette magnifique villa au carthage, d’une superficie généreuse de 795 m², alliant authenticité tunisienne et potentiel ...');","","","","","","","","","","","","","","","","","","1010304","10103","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3416211"
"3435295","Appartement s2 109 m","vente","El Aouina","Tunis","La Marsa","El Aouina","Vente","App. 2 pièc","2","3","109","20","","","","True","","","","","","250000","250 000","250 000 Dinar Tunisien (TND)","94274231","94274231 / 80376666","","True","False","5","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/763607_20251113_132011.jpg","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/763607_20251113_132011.jpg","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/763607_20251113_132042.jpg","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/763607_20251113_132057.jpg","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/763607_20251113_132110.jpg","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/763607_20251113_132230.jpg","","","","20/02/2026","13/11/2025 13:23","20/02/2026 22:03","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3435295&titre=Appartement%20s2%20109%20m","Offres  > Vente  > Appart. 2 pièces Tunisie  > Tunis  > La Marsa  > El Aouina hay l wahat 109 m² 250 000 Dinar Tunisien (TND) à vendre appartement s+2 de 109 m² avec terrasse et parking bel appartement s+2 d’une superficie totale de 109 m², dont 20 m² de terrasse, situé dans une résidence calme et sécurisée. cet appartement séduit par sa luminosité et sa belle orientation, offrant un cadre de vie agréable et fonctionnel. il se compose de : .un salon spacieux ouvrant sur un balcon, idéal pour profiter de la lumière naturelle ; .une cuisine indépendante, pratique et bien agencée ; .deux chambres à coucher, toutes deux avec accès direct à la terrasse ; .une salle de bain moderne ; .une place de parking privative. l’appartement bénéficie d’une belle distribution des espaces et d’une excellente luminosité tout au long de la journée. il constitue un choix idéal pour un couple ou une petite famille recherchant confort et tranquillité. 13/11/2025 20/02/2026","à vendre appartement s+2 de 109 m² avec terrasse et parking <br/>bel appartement s+2 d’une superficie totale de 109 m², dont 20 m² de terrasse, situé dans une résidence calme et sécurisée. cet apparte ...');","","","","","","","","","","","","","","","","","","1011734","10117","S+2","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3435295"
"3426435","Villa sidi frej","vente","Sidi Frej","Ariana","La Soukra","Sidi Frej","Vente","App. 3 pièc","3","4","240","","","","","","","","","","","600000","600 000","600 000 Dinar Tunisien (TND)","94274231","94274231","","True","False","5","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/763607_20250922_175235.jpg","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/763607_20250922_175235.jpg","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/763607_20250922_175710.jpg","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/763607_20250922_175720.jpg","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/763607_20250922_175732.jpg","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/763607_20250922_175743.jpg","","","","20/02/2026","22/09/2025 18:01","20/02/2026 22:03","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3426435&titre=Villa%20sidi%20frej","Offres  > Vente  > Appart. 3 pièces Tunisie  > Ariana  > La Soukra  > Sidi Frej sidi frej 270 m² 600 000 Dinar Tunisien (TND) découvrez cette superbe villa s+3, idéalement située à soukra sidi fardj, offrant un cadre de vie exceptionnel. érigée sur un terrain de 240 m² avec une surface couverte de 270 m², cette propriété allie élégance et fonctionnalité. elle se compose d'un vaste jardin paysager, d'un abri voiture pratique, d'une cuisine moderne entièrement équipée et d'un système énergétique solaire, garantissant une consommation optimisée et respectueuse de l'environnement. cette villa représente une opportunité unique pour ceux qui recherchent confort, modernité et tranquillité. 22/09/2025 20/02/2026","découvrez cette superbe villa s+3, idéalement située à soukra sidi fardj, offrant un cadre de vie exceptionnel. érigée sur un terrain de 240 m² avec une surface couverte de 270 m², cette propriété all ...');","","","","","","","","","","","","","","","","","","1020455","10204","S+3","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3426435"
"3425561","Joli appartement s2","vente","El Aouina","Tunis","La Marsa","El Aouina","Vente","App. 2 pièc","2","3","120","","","2","","True","","True","","","","280000","280 000","280 000 Dinar Tunisien (TND)","94274231","94274231 / 13133333","","True","False","5","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/763607_20251124_161209.jpg","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/763607_20251124_161209.jpg","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/763607_20251124_161228.jpg","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/763607_20251124_161241.jpg","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/763607_20251124_161253.jpg","http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/763607_20251124_161313.jpg","","","","20/02/2026","17/09/2025 15:49","20/02/2026 22:02","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3425561&titre=Joli%20appartement%20s2","Offres  > Vente  > Appart. 2 pièces Tunisie  > Tunis  > La Marsa  > El Aouina hay l wahat 120 m² 280 000 Dinar Tunisien (TND) à vendre appartement s2 spacieux et lumineux à cité les palmeraies découvrez ce bel appartement s+2 de 120m², situé au 2ème étage d’une résidence calme et sécurisée à la cité les palmeraies. superficie généreuse et bien agencée espaces de vie lumineux grâce à une belle orientation 2 chambres confortables salon spacieux cuisine moderne avec séchoir salle de bain et salle d’eau résidence bien entretenue avec ascenseur et parking cet appartement représente une excellente opportunité pour un logement familial ou un investissement rentable. emplacement stratégique, proche de toutes commodités (écoles, commerces, axes routiers) 17/09/2025 20/02/2026","à vendre  appartement s2 spacieux et lumineux à cité les palmeraies  <br/> <br/>découvrez ce bel appartement s+2 de 120m², situé au 2ème étage d’une résidence calme et sécurisée à la cité les palmerai ...');","","","","","","","","","","","","","","","","","","1011734","10117","S+2","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3425561"
"3374525","Lots de 250m2 300m2 500m","vente","Cite Touristiqu","Nabeul","El Haouaria","Cite Touristique","Terrain","Terrain nu","","","250","","","","","","","","","","","10000","10 000","10 000 Dinar Tunisien (TND)","23452279","23452279 / 58222139 / 98368348","","True","False","5","http://www.tunisie-annonce.com/upload2/202501/tunisie-annonce.com/photos/787189_20250112_131831.jpg","http://www.tunisie-annonce.com/upload2/202501/tunisie-annonce.com/photos/787189_20250112_131831.jpg","http://www.tunisie-annonce.com/upload2/202501/tunisie-annonce.com/photos/787189_20250112_131852.jpg","http://www.tunisie-annonce.com/upload2/202501/tunisie-annonce.com/photos/787189_20250112_131915.jpg","http://www.tunisie-annonce.com/upload2/202501/tunisie-annonce.com/photos/787189_20250112_131936.jpg","http://www.tunisie-annonce.com/upload2/202501/tunisie-annonce.com/photos/787189_20250112_132002.jpg","","","","20/02/2026","12/01/2025 13:25","20/02/2026 22:00","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3374525&titre=Lots%20de%20250m2%20300m2%20500m2%20a%20la%20mer","Offres  > Terrain  > Terrain nu Tunisie  > Nabeul  > El Haouaria  > Cite Touristique a la mer d'el haouaria cap bon 250 m² 10 000 Dinar Tunisien (TND) à vendre des lots de terrains constructibles dans un lotissement de 250m2, 300m2, 500m2 et 1000m2 près de la mer en 1er position de la mer d'el haouaria cap bon. notre agence ranime immo vous propose pour la vente des lots de terrains constructibles des surfaces différentes comme indiqué au-dessus. autorisés à bâtir et d'un seul propriétaire. le prix est de 400dt/m2 négociable pour les sérieux. le dossier foncier réglé et approuvé par l'état. occasion à ne pas rater notre agence est à votre disposition pour toutes informations et conseils nécessaires afin de disposer du bien. occasion à ne pas rater. tél : +216 23452279/+216 58222139 whatsapp : +216 98 368 348 12/01/2025 20/02/2026","à vendre des lots de terrains constructibles dans un lotissement de 250m2, 300m2, 500m2 et 1000m2 près de la mer en 1er position de la mer d el haouaria cap bon. <br/>notre agence ranime immo vous pro ...');","","","","","","","","","","","","","","","","","","1170516","11705","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3374525"
"3424568","Terrain de 630m2 de vue","vente","Cite Touristiqu","Nabeul","El Haouaria","Cite Touristique","Terrain","Terrain nu","","","630","","","","","","","","","","","220000","220 000","220 000 Dinar Tunisien (TND)","23452279","23452279 / 98368348","","True","False","4","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/787189_20250911_224245.jpg","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/787189_20250911_224245.jpg","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/787189_20250911_224302.jpg","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/787189_20250911_224324.jpg","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/787189_20250911_224345.jpg","","","","","20/02/2026","11/09/2025 23:00","20/02/2026 21:59","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3424568&titre=Terrain%20de%20630m2%20de%20vue%20d%E9gag%E9e%20%E0%20la%20mer","Offres  > Terrain  > Terrain nu Tunisie  > Nabeul  > El Haouaria  > Cite Touristique a la mer el haouaria cap bon 630 m² 220 000 Dinar Tunisien (TND) terrain de 630m2 de vue dégagée à la mer d’el haouaria cap bon notre agence ranime immo vous propose pour la vente de terrain constructible situé a la mer dans un cartier calme orienté par la mer et de vue panoramique a el haouaria cap bon et d'un seul propriétaire. le dossier foncier réglé. surface : 630m2. prix est de 220 000 dt. nb: ne jamais trouver ce terrain pour investir. occasion à ne pas rater. notre agence est à votre disposition pour toutes informations et conseils nécessaires afin de disposer du bien. tél : +216 23452279 whatsapp : +216 98368348 11/09/2025 20/02/2026","terrain de 630m2 de vue dégagée à la mer d’el haouaria cap bon <br/>notre agence ranime immo vous propose pour la vente de terrain constructible situé a la mer dans un cartier calme orienté par la mer ...');","","","","","","","","","","","","","","","","","","1170516","11705","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3424568"
"3353570","Terrain de 2000m2 a la m","vente","El Haouaria","Nabeul","El Haouaria","El Haouaria","Terrain","Terrain nu","","","2000","","","","","","","","","","","150000","150 000","150 000 Dinar Tunisien (TND)","23452279","23452279 / 98368348","","True","False","5","http://www.tunisie-annonce.com/upload2/202410/tunisie-annonce.com/photos/787189_20241018_213631.jpg","http://www.tunisie-annonce.com/upload2/202410/tunisie-annonce.com/photos/787189_20241018_213631.jpg","http://www.tunisie-annonce.com/upload2/202410/tunisie-annonce.com/photos/787189_20241018_213648.jpg","http://www.tunisie-annonce.com/upload2/202410/tunisie-annonce.com/photos/787189_20241018_213704.jpg","http://www.tunisie-annonce.com/upload2/202410/tunisie-annonce.com/photos/787189_20241018_213722.jpg","http://www.tunisie-annonce.com/upload2/202410/tunisie-annonce.com/photos/787189_20241018_213739.jpg","","","","20/02/2026","18/10/2024 21:40","20/02/2026 21:58","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3353570&titre=Terrain%20de%202000m2%20a%20la%20mer%20el%20haouaria","Offres  > Terrain  > Terrain nu Tunisie  > Nabeul  > El Haouaria  > El Haouaria a la mer el haouaria cap bon 2 000 m² 150 000 Dinar Tunisien (TND) terrain de 2000m2 a la mer d’el haouaria cap bon notre agence ranime immo vous propose pour la vente lot de terrain constructible situé a la mer dans un cartier calme orienté par la mer et de vue panoramique a el haouaria cap bon, d'un seul propriétaire. le dossier foncier réglé. surface : 2000m2. prix 140 000dt pour les sérieux. notre agence est à votre disposition pour toutes informations et conseils nécessaires afin de disposer du bien. tél : +216 23452279 whatsapp : +216 98368348 18/10/2024 20/02/2026","terrain de 2000m2 a la mer d’el haouaria cap bon <br/>notre agence ranime immo vous propose pour la vente lot de terrain constructible situé a la mer dans un cartier calme orienté par la mer et de vue ...');","","","","","","","","","","","","","","","","","","1170518","11705","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3353570"
"3442694","Terrain à raoued sidi am","vente","Raoued","Ariana","Raoued","Raoued","Terrain","Terrain nu","","","300","","","","","","","","","","","48000","48 000","48 000 Dinar Tunisien (TND)","98761090","98761090","","True","False","4","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/5863_20251224_210356.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/5863_20251224_210356.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/5863_20251224_210430.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/5863_20251224_210449.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/5863_20251224_210509.jpg","","","","","20/02/2026","24/12/2025 20:59","20/02/2026 21:47","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3442694&titre=Terrain%20%E0%20raoued%20sidi%20amor","Offres  > Terrain  > Terrain nu Tunisie  > Ariana  > Raoued  > Raoued 300 m² 48 000 Dinar Tunisien (TND) terrain à vendre à raoued sidi amor,300m² avec titre foncier collectif 24/12/2025 20/02/2026","terrain à vendre à raoued sidi amor,300m² avec titre foncier collectif');","","","","","","","","","","","","","","","","","","1020639","10206","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3442694"
"3441059","Ter 7200m2 facade 130m su","vente","Borj Touil","Ariana","Raoued","Borj Touil","Terrain","Terrain nu","","","7200","","","","","","","","","","","1440000","1 440 000","1 440 000 Dinar Tunisien (TND)","53999911","53999911","","False","False","23","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/config/this_srv.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/b_publier_annonce.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","20/02/2026","15/12/2025 08:24","20/02/2026 21:09","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3441059&titre=Ter%20%207200m2%20%20facade%20%20130m%20%20sur%20%20rue","Offres  > Terrain  > Terrain nu Tunisie  > Ariana  > Raoued  > Borj Touil borj touil accés par moulin a huil ben sassi a 5mn de route principale 7 200 m² 1 440 000 Dinar Tunisien (TND) ariana borj touil a 5mn du moulin a huil d ' olive ( ben sassi ) aussi du route principale vers géant - a vendre ter ; 7200m2 ( facade : 130m sur rue principale ) - tf - avec plan de parcelle - - pour visite sur rdv prés station agil cité olympique el-manzeh / tél : 53 99 99 11 15/12/2025 20/02/2026","ariana  borj touil  a  5mn  du  moulin  a  huil  d   olive  (  ben  sassi  ) aussi du route principale  vers  géant  - a vendre ter ; 7200m2  (  facade : 130m  sur rue  principale  ) - tf  - avec  pla ...');","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/carte_tunisie_mini.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","","","1020602","10206","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3441059"
"3441060","Investissement ter 7201m2 f","vente","Borj Touil","Ariana","Raoued","Borj Touil","Terrain","Terrain nu","","","7200","","","","","","","","","","","1440000","1 440 000","1 440 000 Dinar Tunisien (TND)","53999911","53999911 / 08078333","","False","False","23","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/config/this_srv.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/b_publier_annonce.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","20/02/2026","15/12/2025 08:26","20/02/2026 21:09","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3441060&titre=Investissement%20ter%20%207201m2%20%20facade%20%20130m%20%20sur%20%20rue","Offres  > Terrain  > Terrain nu Tunisie  > Ariana  > Raoued  > Borj Touil borj touil accés par moulin a huil ben sassi a 5mn de route principale 7 200 m² 1 440 000 Dinar Tunisien (TND) ariana borj touil a 5mn du moulin a huil d ' olive ( ben sassi ) aussi du route principale vers géant - a vendre ter ; 7200m2 ( facade : 130m sur rue principale ) - tf - avec plan de parcelle - - pour visite sur rdv prés station agil cité olympique el-manzeh / tél : 53 99 99 11 15/12/2025 20/02/2026","ariana  borj touil  a  5mn  du  moulin  a  huil  d   olive  (  ben  sassi  ) aussi du route principale  vers  géant  - a vendre ter ; 7200m2  (  facade : 130m  sur rue  principale  ) - tf  - avec  pla ...');","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/carte_tunisie_mini.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","","","1020602","10206","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3441060"
