gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,has_jardin,has_garage,has_piscine,has_terrasse,has_vue_mer,has_securite,has_meuble,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_cheminee,has_standing,has_vue_montagne,prix,image_url
1,0.3333,36.819,10.2358,1500.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1350000.0,https://www.mubawab-media.com/ad/7/764/144F/h/thumb_1002884_property_xlarge_79675133.avif
23,0.155,36.8,10.1,82.0,5.0,2.0,0.5,0.2562,2.0,110184.0,0.2754,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165000.0,https://www.mubawab-media.com/ad/8/157/100F/h/WhatsApp%20Image%202025-06-07%20at%2012.11.18_80430095.avif
23,0.1066,36.819,10.1658,300.0,7.0,5.0,0.5,0.6863,2.0,2562.03,0.3128,4,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,690000.0,https://www.mubawab-media.com/ad/8/155/639F/h/EXT12_80414343.avif
16,0.155,36.8,10.1,170.0,5.0,4.0,0.5,0.1884,2.0,110184.0,0.269,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,199000.0,https://www.mubawab-media.com/ad/7/889/617F/h/1000016758_81217754.avif
20,0.0329,36.8,10.1,75.0,3.0,2.0,0.5,0.1695,2.0,110184.0,0.2778,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100000.0,https://www.mubawab-media.com/ad/8/154/735F/h/Screenshot_20250602_101508_com.android.gallery3d_80404780.avif
1,0.3333,36.819,10.2358,760.0,4.0,8.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1450000.0,https://www.mubawab-media.com/ad/8/149/803F/h/IMG_1911_80345261.avif
16,0.1512,36.4561,10.7376,157.0,7.0,3.0,0.5,0.4552,2.0,154974.0,0.2758,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,420000.0,https://www.mubawab-media.com/ad/8/081/997F/h/225c6245-30a2-45d1-9f9b-97757a36db18_79672471.avif
3,0.0756,36.7533,10.2283,400.0,5.0,3.0,0.5,0.2091,2.0,114262.5,0.2734,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,750000.0,https://www.mubawab-media.com/ad/8/152/515F/h/IMG-20250522-WA0014_80372746.avif
23,0.1996,36.819,10.2358,250.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419000.0,nan
23,0.4138,36.8769,10.3247,408.0,3.0,5.0,0.5,0.8015,2.0,2562.03,0.325,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1050000.0,https://www.mubawab-media.com/ad/8/053/577F/h/thumb_956465_property_large_79394394.avif
14,0.1047,33.3549,10.5055,140.0,6.0,3.0,0.5,0.4303,2.0,106845.0,0.3384,4,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,500000.0,https://www.mubawab-media.com/ad/8/151/560F/h/7f2036b4-822a-45db-aa4d-7d8575b3f9b4_80363314.avif
20,0.1124,36.819,10.2358,898.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1100000.0,https://www.mubawab-media.com/ad/7/471/117F/h/thumb_42186_property_xlarge_26969775.avif
3,0.1783,36.8,10.1,150.0,4.0,4.0,0.5,0.2195,2.0,110184.0,0.2706,4,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,395000.0,https://www.mubawab-media.com/ad/8/151/287F/h/photo_00_80360730.avif
1,0.3333,36.899,10.2358,300.0,6.0,4.0,0.5,0.4235,2.0,43985.0,0.2774,4,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1400000.0,https://www.mubawab-media.com/ad/8/151/168F/h/att.tQFryI_QlFX5QAVYcGni-sKBSTJPF29ApmACCtvvk6o_80359563.avif
17,0.0,36.819,10.2358,550.0,1.0,6.0,0.5,0.517,2.0,43985.0,0.3168,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,70000.0,https://www.mubawab-media.com/ad/8/150/810F/h/Capture%20d%E2%80%99%C3%A9cran%202025-05-27%20141500_80355696.avif
23,0.1337,36.8,10.1,115.0,4.0,4.0,0.5,0.3155,2.0,110184.0,0.275,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000.0,https://www.mubawab-media.com/ad/7/975/005F/h/thumb_879357_property_large_78611264.avif
23,0.4138,36.8769,10.3247,175.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.312,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1800000.0,https://www.mubawab-media.com/ad/8/150/469F/h/6ef96311-243f-47d7-883f-39dacb93b6e3_80351996.avif
1,0.3333,36.899,10.2358,278.0,7.0,5.0,0.5,0.4235,2.0,43985.0,0.2718,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,970000.0,https://www.mubawab-media.com/ad/8/148/836F/h/2_80336682.avif
23,0.4138,36.8769,10.3247,250.0,4.0,4.0,0.5,0.8015,2.0,2562.03,0.3087,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1500000.0,https://www.mubawab-media.com/ad/8/137/664F/h/thumb_1079669_property_xlarge_80225346.avif
4,0.0523,36.8,10.1,500.0,12.0,9.0,0.5,0.1627,2.0,110184.0,0.3349,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,500000.0,https://www.mubawab-media.com/ad/8/148/581F/h/thumb_1097997_property_xlarge_80333566.avif
4,0.0523,36.8,10.1,270.0,8.0,6.0,0.5,0.1627,2.0,110184.0,0.3176,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,350000.0,https://www.mubawab-media.com/ad/8/147/581F/h/thumb_1096619_property_xlarge_80323867.avif
1,0.3333,36.899,10.2358,400.0,4.0,4.0,0.5,0.4235,2.0,43985.0,0.342,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1100000.0,https://www.mubawab-media.com/ad/8/137/723F/h/thumb_759844_property_xlarge_80225935.avif
23,0.1066,36.819,10.1658,450.0,13.0,9.0,0.5,0.6863,2.0,2562.03,0.2782,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,380000.0,https://www.mubawab-media.com/ad/8/148/204F/h/014d9eac-8c6b-4b79-bc37-6029c7e8aad5_80329952.avif
15,0.1016,35.7643,10.8113,115.0,4.0,4.0,0.5,0.3655,2.0,134734.0,0.3236,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,220000.0,https://www.mubawab-media.com/ad/8/147/968F/h/photo_00_80327730.avif
23,0.4138,36.819,10.2358,400.0,8.0,5.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,3200000.0,https://www.mubawab-media.com/ad/8/140/876F/h/thumb_1088705_property_xlarge_80257926.avif
4,0.0523,36.8,10.1,60.0,3.0,2.0,0.5,0.1627,2.0,110184.0,0.3112,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,145000.0,https://www.mubawab-media.com/ad/8/147/449F/h/plan%20google%20earth7_80322442.avif
23,0.4138,36.8769,10.3247,200.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.3301,4,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,800000.0,https://www.mubawab-media.com/ad/8/146/944F/h/thumb_1095932_property_large_80317376.avif
1,0.1192,36.8665,10.1647,47.0,1.0,1.0,0.5,0.3504,2.0,43985.0,0.2702,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95000.0,https://www.mubawab-media.com/ad/8/146/911F/h/1000060129_80317524.avif
1,0.3333,36.899,10.2358,113.0,3.0,2.0,0.5,0.4235,2.0,43985.0,0.2742,4,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,350300.0,https://www.mubawab-media.com/ad/8/145/421F/h/496927090_122104744028864180_2272730811919880806_n_80302406.avif
23,1.0,36.819,10.2358,550.0,6.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,4400000.0,https://www.mubawab-media.com/ad/8/097/309F/h/thumb_1021123_property_large_79820321.avif
16,0.1512,36.4561,10.7376,95.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.2746,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,200000.0,https://www.mubawab-media.com/ad/8/144/578F/h/9648d994-e99e-40dc-8eea-8f760faf2f32_80294270.avif
16,0.1512,36.4561,10.7376,300.0,2.0,3.0,0.5,0.4552,2.0,154974.0,0.3184,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,385000.0,https://www.mubawab-media.com/ad/8/096/871F/h/10301dd6-2926-499e-bb79-a893e894eae0_79815821.avif
3,0.1035,36.8,10.1,500.0,4.0,3.0,0.5,0.2793,2.0,110184.0,0.3132,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,490000.0,https://www.mubawab-media.com/ad/8/070/426F/h/thumb_978586_property_xlarge_79559895.avif
13,0.3023,36.8,10.1,500.0,10.0,6.0,0.5,0.2476,2.0,110184.0,0.2698,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,950000.0,https://www.mubawab-media.com/ad/8/136/643F/h/WhatsApp%20Image%202025-04-17%20at%2016.43.36%20%281%29_80215334.avif
23,0.5349,36.844,10.192,560.0,6.0,6.0,0.5,0.3403,2.0,43985.0,0.275,4,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1400000.0,https://www.mubawab-media.com/ad/8/138/155F/h/thumb_1085324_property_large_80230109.avif
23,0.1996,36.819,10.2358,250.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419000.0,nan
1,0.3333,36.899,10.2358,434.0,4.0,4.0,0.5,0.4235,2.0,43985.0,0.2726,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,870000.0,https://www.mubawab-media.com/ad/8/107/007F/h/thumb_1034439_property_large_79914544.avif
16,0.1512,36.4561,10.7376,290.0,2.0,2.0,0.5,0.4552,2.0,154974.0,0.3089,4,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,785000.0,https://www.mubawab-media.com/ad/8/141/320F/h/470811795_122147489426323786_4013212792590389802_n_80262730.avif
16,0.1512,36.4561,10.7376,280.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.312,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350000.0,https://www.mubawab-media.com/ad/8/140/925F/h/1_80258479.avif
23,1.0,36.819,10.2358,140.0,4.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2800000.0,https://www.mubawab-media.com/ad/8/140/512F/h/maisn_80254620.avif
23,0.5349,36.844,10.192,400.0,5.0,4.0,0.5,0.3403,2.0,43985.0,0.3808,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1600000.0,https://www.mubawab-media.com/ad/7/721/834F/h/353641276_169694542750957_3560587612447606215_n%20%281%29_49803550.avif
23,0.5349,36.844,10.192,563.0,4.0,3.0,0.5,0.3403,2.0,43985.0,0.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290000.0,https://www.mubawab-media.com/ad/8/050/510F/h/download_79362894.avif
23,0.5349,36.844,10.192,300.0,8.0,6.0,0.5,0.3403,2.0,43985.0,0.3105,4,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1300000.0,https://www.mubawab-media.com/ad/8/047/900F/h/5848c8fc-3d92-4fe2-af2d-d4c034b614b7_79336799.avif
1,0.3004,36.8665,10.1647,100.0,8.0,5.0,0.5,0.5305,2.0,43985.0,0.3188,4,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,370000.0,https://www.mubawab-media.com/ad/7/958/736F/h/979d845a-d3d5-4f65-983c-986aa6176fd4%20%281%29_78452148.avif
4,0.0775,36.8,10.1,115.0,4.0,3.0,0.5,0.2265,2.0,110184.0,0.3132,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,320000.0,https://www.mubawab-media.com/ad/8/137/212F/h/image%202%20maison%20Rafraf%20fa%C3%A7ade%20ext%C3%A9rieure_80220881.avif
1,0.1667,36.819,10.2358,592.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13000000.0,https://www.mubawab-media.com/ad/8/137/226F/h/thumb_1084065_property_large_80220908.avif
1,0.3333,36.899,10.2358,432.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.3156,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1250000.0,https://www.mubawab-media.com/ad/7/904/980F/h/photo_00_74178873.avif
23,0.5349,36.844,10.192,200.0,5.0,4.0,0.5,0.3403,2.0,43985.0,0.314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,https://www.mubawab-media.com/ad/8/125/885F/h/Messenger_creation_BAFC1B6F-B362-4282-B811-C7C43E2F3339_80106461.avif
1,0.3333,36.819,10.2358,958.0,1.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2000000.0,https://www.mubawab-media.com/ad/7/903/445F/h/thumb_806381_property_xlarge_77848458.avif
4,0.1512,36.8,10.1,100.0,5.0,3.0,0.5,0.2697,2.0,110184.0,0.2818,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530000.0,https://www.mubawab-media.com/ad/8/136/189F/h/WhatsApp%20Image%202025-05-04%20at%2011.57.06_80210912.avif
1,0.3643,36.819,10.2358,250.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1060000.0,https://www.mubawab-media.com/ad/7/648/691F/h/a_42077617.avif
23,0.5349,36.844,10.192,532.0,8.0,7.0,0.5,0.3403,2.0,43985.0,0.3138,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1650000.0,https://www.mubawab-media.com/ad/7/997/003F/h/1000121319_78827015.avif
23,0.1066,36.819,10.1658,407.0,3.0,10.0,0.5,0.6863,2.0,2562.03,0.3093,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650000.0,https://www.mubawab-media.com/ad/8/134/124F/h/Messenger_creation_600059112301727_80190299.avif
16,0.0484,36.8,10.1,200.0,5.0,5.0,0.5,0.2426,2.0,110184.0,0.3168,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,225000.0,https://www.mubawab-media.com/ad/7/768/297F/h/1_54925076.avif
1,0.3333,36.819,10.2358,2048.0,7.0,6.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2500000.0,https://www.mubawab-media.com/ad/7/845/862F/h/thumb_737011_property_xlarge_77848512.avif
23,1.0,36.819,10.2358,500.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3500000.0,https://www.mubawab-media.com/ad/8/098/010F/h/thumb_1021982_property_large_79826564.avif
1,0.3333,36.899,10.2358,300.0,4.0,4.0,0.5,0.4235,2.0,43985.0,0.3116,4,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,870000.0,https://www.mubawab-media.com/ad/8/099/765F/h/thumb_657249_property_large_79843236.avif
23,0.4138,36.819,10.2358,250.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240000.0,nan
4,0.1512,36.8,10.1,200.0,8.0,7.0,0.5,0.2697,2.0,110184.0,0.3317,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,490000.0,https://www.mubawab-media.com/ad/7/577/855F/h/1_69503011.avif
20,0.093,35.8245,10.6346,250.0,8.0,5.0,0.5,0.517,2.0,150620.48,0.312,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,460000.0,https://www.mubawab-media.com/ad/8/130/467F/h/IMG_20250422_005001_80152239.avif
3,0.1357,36.7293,10.3349,350.0,12.0,9.0,0.5,0.2303,2.0,114262.5,0.275,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1550000.0,https://www.mubawab-media.com/ad/8/130/417F/h/1000011116_80151774.avif
23,0.186,36.8,10.1,300.0,3.0,5.0,0.5,0.2656,2.0,110184.0,0.3061,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,650000.0,https://www.mubawab-media.com/ad/8/129/796F/h/e9bd566f-4a73-4320-ac27-3d0b3451212b_80145759.avif
14,0.1163,36.8,10.1,80.0,3.0,2.0,0.5,0.3307,2.0,110184.0,0.3188,4,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,350000.0,https://www.mubawab-media.com/ad/8/129/123F/h/AB91BF15-0CC7-4430-A7D3-403D1E6B7D64_80139840.avif
4,0.1192,36.8,10.1,120.0,1.0,2.0,0.5,0.1505,2.0,110184.0,0.3136,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,450000.0,https://www.mubawab-media.com/ad/8/115/807F/h/WhatsApp%20Image%202025-03-24%20at%203.36.22%20PM%20%281%29_80003339.avif
1,0.3333,36.899,10.2358,400.0,4.0,5.0,0.5,0.4235,2.0,43985.0,0.3148,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2100000.0,https://www.mubawab-media.com/ad/8/126/927F/h/thumb_1071702_property_xlarge_80117040.avif
16,0.0969,36.8,10.1,100.0,10.0,4.0,0.5,0.1516,2.0,110184.0,0.2758,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1000000.0,https://www.mubawab-media.com/ad/8/126/095F/h/1-abri%20voitures_80108404.avif
20,0.1192,36.8,10.1,465.0,5.0,4.0,0.5,0.182,2.0,110184.0,0.2698,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,710000.0,https://www.mubawab-media.com/ad/8/071/223F/h/IMG_7368_79567296.avif
23,0.5349,36.844,10.192,191.0,4.0,3.0,0.5,0.3403,2.0,43985.0,0.3274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000.0,https://www.mubawab-media.com/ad/8/125/892F/h/Messenger_creation_6639B665-5675-4C64-8087-27F324470C21_80106654.avif
12,0.1192,36.8,10.1,121.0,4.0,3.0,0.5,0.1779,2.0,110184.0,0.275,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140000.0,https://www.mubawab-media.com/ad/8/100/622F/h/480562020_593576096983826_7799563008015725117_n_79851838.avif
4,0.1008,36.8,10.1,225.0,1.0,1.0,0.5,0.152,2.0,110184.0,0.2706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.0,https://www.mubawab-media.com/ad/8/125/660F/h/22_80104009.avif
16,0.0969,36.8,10.1,330.0,12.0,7.0,0.5,0.1516,2.0,110184.0,0.3172,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,370000.0,https://www.mubawab-media.com/ad/8/125/239F/h/1_80100079.avif
23,1.0,36.819,10.2358,1017.0,6.0,5.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,5000000.0,https://www.mubawab-media.com/ad/8/005/028F/h/1000128122_78912737.avif
16,0.0969,36.8,10.1,330.0,1.0,1.0,0.5,0.1516,2.0,110184.0,0.3172,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370000.0,https://www.mubawab-media.com/ad/8/123/881F/h/thumb_1068045_property_xlarge_80085539.avif
16,0.1512,36.4561,10.7376,400.0,8.0,6.0,0.5,0.4552,2.0,154974.0,0.3431,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1170000.0,https://www.mubawab-media.com/ad/8/054/208F/h/Messenger_creation_35091324-EAE4-4355-A794-28FCFC50C8DC_79400993.avif
1,0.3333,36.899,10.2358,290.0,4.0,5.0,0.5,0.4235,2.0,43985.0,0.3408,4,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,850000.0,https://www.mubawab-media.com/ad/8/121/790F/h/thumb_1063165_property_xlarge_80064257.avif
8,0.0523,35.6781,10.0963,310.0,8.0,6.0,0.5,0.2424,2.0,178346.92,0.2774,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,300000.0,https://www.mubawab-media.com/ad/8/119/299F/h/9d8c0641-50c4-43ed-a1e4-b808c4cea2dd_80039938.avif
12,0.1192,36.8,10.1,202.0,4.0,3.0,0.5,0.1779,2.0,110184.0,0.2706,4,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,325000.0,https://www.mubawab-media.com/ad/8/100/614F/h/480268744_591952367146199_8505950121600874895_n_79851741.avif
23,0.4138,36.819,10.2358,250.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890000.0,nan
11,0.1192,36.1744,8.7148,561.0,3.0,6.0,0.5,0.2305,2.0,88968.19,0.2787,4,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,230000.0,https://www.mubawab-media.com/ad/8/096/549F/h/IMG-20250204-WA0008_79813017.avif
3,0.2248,36.7533,10.2283,275.0,4.0,3.0,0.5,0.2965,2.0,114262.5,0.275,4,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,650000.0,https://www.mubawab-media.com/ad/8/117/155F/h/IMG-20250329-WA0092_80016651.avif
23,1.0,36.8528,10.3247,205.0,9.0,9.0,0.5,0.5388,2.0,2562.03,0.2746,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1400000.0,https://www.mubawab-media.com/ad/8/113/853F/h/thumb_656061_property_large_79983059.avif
23,0.4138,36.819,10.2358,700.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500000.0,https://www.mubawab-media.com/ad/8/116/568F/h/thumb_904543_property_xlarge_80010863.avif
23,0.3217,36.819,10.1658,200.0,4.0,5.0,0.5,0.3526,2.0,2562.03,0.3407,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,780000.0,https://www.mubawab-media.com/ad/8/116/538F/h/thumb_1054083_property_large_80010575.avif
14,0.1047,33.3549,10.5055,109.0,4.0,3.0,0.5,0.4303,2.0,106845.0,0.271,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,275800.0,https://www.mubawab-media.com/ad/8/112/860F/h/photo_00_79972669.avif
16,0.1473,36.8,10.1,120.0,6.0,5.0,0.5,0.1622,2.0,110184.0,0.312,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,460000.0,https://www.mubawab-media.com/ad/8/114/935F/h/Screenshot_20250328-133048_79993722.avif
13,0.2132,36.8,10.1,328.0,5.0,5.0,0.5,0.2875,2.0,110184.0,0.3112,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,650000.0,https://www.mubawab-media.com/ad/8/113/578F/h/thumb_656283_property_large_79980194.avif
23,0.2345,36.8,10.1,291.0,12.0,8.0,0.5,0.2194,2.0,110184.0,0.2786,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,850000.0,https://www.mubawab-media.com/ad/8/114/681F/h/1000067126_79990910.avif
23,0.1996,36.819,10.2358,570.0,9.0,9.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2400000.0,https://www.mubawab-media.com/ad/8/114/574F/h/20211208_113249_79989838.avif
24,0.0698,36.4029,10.1429,164.0,5.0,5.0,0.5,0.4499,2.0,1395.81,0.3217,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,300000.0,https://www.mubawab-media.com/ad/8/114/170F/h/Grand%20plan_79985747.avif
16,0.1512,36.819,10.2358,887.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1400000.0,https://www.mubawab-media.com/ad/8/100/304F/h/thumb_657274_property_large_79848408.avif
4,0.1008,36.8,10.1,180.0,6.0,4.0,0.5,0.152,2.0,110184.0,0.3128,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,500000.0,https://www.mubawab-media.com/ad/8/112/832F/h/484521983_685164727276006_4178572098726371046_n_79972267.avif
14,0.1047,33.3549,10.5055,135.0,5.0,3.0,0.5,0.4303,2.0,106845.0,0.2698,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,548900.0,https://www.mubawab-media.com/ad/7/059/735F/h/WhatsApp%20Image%202023-02-27%20at%2023.21.14_42240575.avif
20,0.1124,35.8604,10.5953,560.0,4.0,3.0,0.5,0.3642,2.0,150620.48,0.279,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257500.0,https://www.mubawab-media.com/ad/8/110/859F/h/Picture-85155076-1-watermark_79953165.avif
16,0.0484,36.8,10.1,200.0,4.0,4.0,0.5,0.2426,2.0,110184.0,0.2778,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,280000.0,https://www.mubawab-media.com/ad/7/651/758F/h/thumb_46722_property_big_43510888.avif
1,0.3004,36.8665,10.1647,543.0,8.0,6.0,0.5,0.5305,2.0,43985.0,0.3124,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,890000.0,https://www.mubawab-media.com/ad/7/811/867F/h/bc3ade12-a88f-44f4-a7a1-f4a9c17cf9f1_60707812.avif
4,0.1512,36.8,10.1,600.0,15.0,10.0,0.5,0.2697,2.0,110184.0,0.3293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000.0,https://www.mubawab-media.com/ad/8/109/484F/h/1000008839_79939146.avif
16,0.0484,36.8,10.1,110.0,6.0,3.0,0.5,0.2426,2.0,110184.0,0.3132,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,240000.0,https://www.mubawab-media.com/ad/8/109/415F/h/IMG-20250314-WA0088_79938391.avif
1,0.3333,36.899,10.2358,250.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.3372,4,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,990000.0,https://www.mubawab-media.com/ad/7/914/065F/h/FB_IMG_1715603427322_75194140.avif
1,0.3333,36.899,10.2358,280.0,5.0,7.0,0.5,0.4235,2.0,43985.0,0.3168,4,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1200000.0,https://www.mubawab-media.com/ad/8/108/121F/h/thumb_1026641_property_large_79925303.avif
1,0.3004,36.8665,10.1647,417.0,7.0,6.0,0.5,0.5305,2.0,43985.0,0.3105,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,950000.0,https://www.mubawab-media.com/ad/8/092/592F/h/3f146a57-403f-48c8-8a17-b59805ab5a12_79774999.avif
16,0.1512,36.4561,10.7376,210.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.3164,4,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,850000.0,https://www.mubawab-media.com/ad/7/914/177F/h/13_75198381.avif
3,0.1357,36.7293,10.3349,100.0,3.0,2.0,0.5,0.2303,2.0,114262.5,0.3172,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,220000.0,https://www.mubawab-media.com/ad/7/868/487F/h/20240321_194513%20porte%20au%20premier%20etage_71717841.avif
16,0.1512,36.4561,10.7376,120.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.3176,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240000.0,https://www.mubawab-media.com/ad/8/104/716F/h/image-4-67c070025a2a04-67c43e7b057090.65567542_79892430.avif
