gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,prix,image_url,type_bien,type_transaction,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,has_cheminee
23.0,0.537,36.819,10.1658,110.0,2.0,2.0,0.5,0.6863,2.0,2562.03,0.3927,1.0,1.0,2500.0,https://www.bnb.tn/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-09-a-12.35.37_a39ab656-300x300.jpg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0.4815,35.8245,10.6346,80.0,2.0,2.0,0.5,0.517,2.0,150620.48,0.3541,1.0,1.0,1300.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,110.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3976,1.0,1.0,2800.0,https://www.bnb.tn/wp-content/uploads/2024/01/WhatsApp-Image-2023-12-22-a-11.55.07_a3c4e8f5-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,0.537,36.819,10.1658,190.0,3.0,2.0,0.5,0.6863,2.0,2562.03,0.4164,1.0,1.0,3000.0,https://www.bnb.tn/wp-content/uploads/2024/01/WhatsApp-Image-2023-01-10-at-10.57.01-2-300x300.jpeg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20.0,0.2963,35.8245,10.6346,110.0,2.0,2.0,0.5,0.517,2.0,150620.48,0.4433,1.0,1.0,1300.0,https://www.bnb.tn/wp-content/uploads/2024/01/IMG_1462-300x300.jpg,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23.0,0.537,36.819,10.1658,110.0,2.0,2.0,0.5,0.6863,2.0,2562.03,0.3923,1.0,1.0,2100.0,https://www.bnb.tn/wp-content/uploads/2024/01/WhatsApp-Image-2023-10-12-at-18.05.06-5-1-300x300.jpg,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,110.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.401,1.0,1.0,2950.0,https://www.bnb.tn/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-03-a-13.44.46_8749682f-300x300.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23.0,1.0,36.819,10.1658,110.0,4.0,2.0,0.5,0.5649,2.0,2562.03,0.3969,1.0,1.0,5500.0,https://www.bnb.tn/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-17-at-09.12.54-300x300.jpg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,0.537,36.819,10.1658,110.0,1.0,2.0,0.5,0.6863,2.0,2562.03,0.4168,1.0,1.0,1200.0,https://www.bnb.tn/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-15-a-10.46.57_016d881f-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23.0,0.537,36.819,10.1658,110.0,2.0,2.0,0.5,0.6863,2.0,2562.03,0.3927,1.0,1.0,2600.0,https://www.bnb.tn/wp-content/uploads/2024/01/574b5c05-7196-4b7f-81f8-a024ed3b3636-1-2-300x300.png,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,0.4074,36.8451,10.2272,98.0,3.0,2.0,0.5,0.4448,2.0,2562.03,0.4269,1.0,1.0,1400.0,https://www.bnb.tn/wp-content/uploads/2024/01/IMG_20231227_152451-300x300.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.0,0.3333,36.4561,10.7376,60.0,3.0,2.0,0.5,0.4454,2.0,154974.0,0.3927,1.0,1.0,800.0,https://www.bnb.tn/wp-content/uploads/2023/12/thumb_625775_property_xlarge-300x300.jpeg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.0,0.3333,36.4561,10.7376,100.0,2.0,2.0,0.5,0.4454,2.0,154974.0,0.4145,1.0,1.0,1400.0,https://www.bnb.tn/wp-content/uploads/2023/12/1-29-300x300.jpeg,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16.0,0.3333,36.4561,10.7376,110.0,1.0,2.0,0.5,0.4454,2.0,154974.0,0.4243,1.0,1.0,1250.0,https://www.bnb.tn/wp-content/uploads/2023/12/thumb_361052_property_xlarge-1-300x300.jpeg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.0,0.3611,36.4561,10.7376,75.0,3.0,1.0,0.5,0.4552,2.0,154974.0,0.3629,1.0,1.0,1000.0,https://www.bnb.tn/wp-content/uploads/2023/12/396242065_723897156448500_5901431548683348735_n-300x300.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.0,0.3611,36.4561,10.7376,60.0,3.0,1.0,0.5,0.4552,2.0,154974.0,0.4135,1.0,1.0,150.0,https://www.bnb.tn/wp-content/uploads/2023/12/thumb_184421_property_xlarge-300x300.jpeg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.0,0.3611,36.4561,10.7376,100.0,3.0,3.0,0.5,0.4552,2.0,154974.0,0.4093,1.0,1.0,220.0,https://www.bnb.tn/wp-content/uploads/2023/12/2-26-300x300.jpg,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16.0,0.3611,36.4561,10.7376,80.0,3.0,1.0,0.5,0.4552,2.0,154974.0,0.3897,1.0,1.0,220.0,https://www.bnb.tn/wp-content/uploads/2023/12/thumb_641321_property_xlarge-300x300.jpeg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,0.2963,35.8245,10.6346,110.0,3.0,2.0,0.5,0.517,2.0,150620.48,0.3784,1.0,1.0,1500.0,https://www.bnb.tn/wp-content/uploads/2023/12/IMG_0059-3-300x300.jpg,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,110.0,1.0,2.0,0.5,0.8015,2.0,2562.03,0.4008,1.0,1.0,2000.0,https://www.bnb.tn/wp-content/uploads/2023/12/bdbbf745-4db4-4bef-830b-f5f7bf271cfe-300x300.jpg,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,0.2963,35.8245,10.6346,110.0,1.0,1.0,0.5,0.517,2.0,150620.48,0.3902,1.0,1.0,750.0,https://www.bnb.tn/wp-content/uploads/2023/12/WhatsApp-Image-2023-09-15-a-11.59.491-300x300.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.0,0.3519,36.4561,10.7376,80.0,1.0,1.0,0.5,0.5518,2.0,154974.0,0.4243,1.0,1.0,1250.0,https://www.bnb.tn/wp-content/uploads/2023/12/thumb_361052_property_xlarge-300x300.jpeg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,0.7037,36.819,10.1658,110.0,2.0,2.0,0.5,0.5674,2.0,2562.03,0.4183,1.0,1.0,2500.0,https://www.bnb.tn/wp-content/uploads/2023/12/200a78d9-886b-483a-a0d5-567299e885c3-300x300.png,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.0,0.1296,37.2744,9.8739,70.0,3.0,2.0,0.5,0.4278,2.0,61540.22,0.417,1.0,1.0,450.0,https://www.bnb.tn/wp-content/uploads/2023/12/image_viber_2022-04-29_12-06-40-934-300x300.jpg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,0.7037,36.8528,10.3247,110.0,3.0,2.0,0.5,0.5388,2.0,2562.03,0.4163,1.0,1.0,2500.0,https://www.bnb.tn/wp-content/uploads/2023/12/IMG-8294-300x300.jpeg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.0,0.1296,37.2744,9.8739,110.0,3.0,2.0,0.5,0.4278,2.0,61540.22,0.3528,1.0,1.0,800.0,https://www.bnb.tn/wp-content/uploads/2023/12/Diapositive1-300x300.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,0.2963,35.8245,10.6346,110.0,1.0,1.0,0.5,0.517,2.0,150620.48,0.4487,1.0,1.0,1000.0,https://www.bnb.tn/wp-content/uploads/2023/12/WhatsApp-Image-2023-12-20-a-16.29.43_7ea9e042-300x300.jpg,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.0,0.3333,36.4561,10.7376,120.0,2.0,2.0,0.5,0.4454,2.0,154974.0,0.3882,1.0,1.0,950.0,https://www.bnb.tn/wp-content/uploads/2023/12/5-20-300x300.jpeg,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,1.0,36.91,10.29,110.0,1.0,2.0,0.5,0.5442,2.0,2562.03,0.4143,1.0,1.0,3000.0,https://www.bnb.tn/wp-content/uploads/2023/12/WhatsApp-Image-2023-12-20-a-15.50.48_d950c2d5-300x300.jpg,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0.7037,36.8528,10.3247,110.0,3.0,2.0,0.5,0.5388,2.0,2562.03,0.4152,1.0,1.0,1800.0,https://www.bnb.tn/wp-content/uploads/2023/12/f8a3614e-e749-4e06-a645-c57d47e1bff3-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23.0,0.7037,36.819,10.1658,110.0,3.0,2.0,0.5,0.5674,2.0,2562.03,0.4164,1.0,1.0,3000.0,https://www.bnb.tn/wp-content/uploads/2023/12/Image00002-2-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16.0,0.3611,36.4561,10.7376,90.0,3.0,1.0,0.5,0.4552,2.0,154974.0,0.3689,1.0,1.0,980.0,https://www.bnb.tn/wp-content/uploads/2023/12/7-14-300x300.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,0.2593,36.8,10.1,110.0,2.0,2.0,0.5,0.5543,2.0,110184.0,0.4065,1.0,1.0,1000.0,https://www.bnb.tn/wp-content/uploads/2023/12/WhatsApp-Image-2023-12-15-a-12.29.21_25ea4fb0-300x300.jpg,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,0.7037,36.8528,10.3247,110.0,2.0,2.0,0.5,0.5388,2.0,2562.03,0.4076,1.0,1.0,2500.0,https://www.bnb.tn/wp-content/uploads/2023/12/WhatsApp-Image-2023-12-13-a-14.26.19_2d81c6d5-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23.0,0.537,36.819,10.1658,110.0,2.0,2.0,0.5,0.6863,2.0,2562.03,0.4155,1.0,1.0,1500.0,https://www.bnb.tn/wp-content/uploads/2023/12/IMG-20231215-WA0016-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
23.0,0.4815,36.819,10.1658,110.0,3.0,2.0,0.5,0.5572,2.0,2562.03,0.389,1.0,1.0,1700.0,https://www.bnb.tn/wp-content/uploads/2023/12/IMG-20231214-WA0007-1-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,110.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.4164,1.0,1.0,1400.0,https://www.bnb.tn/wp-content/uploads/2023/12/IMG-20231215-WA0019-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16.0,0.3333,36.4561,10.7376,110.0,2.0,2.0,0.5,0.4454,2.0,154974.0,0.398,1.0,1.0,650.0,https://www.bnb.tn/wp-content/uploads/2023/12/thumb_709904_property_xlarge-300x300.jpeg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,0.2593,36.8,10.1,100.0,2.0,2.0,0.5,0.5543,2.0,110184.0,0.4042,1.0,1.0,1000.0,https://www.bnb.tn/wp-content/uploads/2023/12/IMG_5104-300x300.jpg,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,0.4815,36.819,10.1658,110.0,1.0,2.0,0.5,0.5572,2.0,2562.03,0.3818,1.0,1.0,1250.0,https://www.bnb.tn/wp-content/uploads/2023/12/3ba0c621-f515-48ee-a257-d581a31c0c40-3-300x300.jpg,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23.0,0.7037,35.8245,10.6346,110.0,1.0,2.0,0.5,0.517,2.0,150620.48,0.3541,1.0,1.0,1300.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23.0,0.7037,36.8528,10.3247,110.0,1.0,2.0,0.5,0.5388,2.0,2562.03,0.4156,1.0,1.0,1600.0,https://www.bnb.tn/wp-content/uploads/2023/12/WhatsApp-Image-2023-12-12-at-09.53.20-1-300x300.jpg,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12.0,0.1296,35.5047,11.0622,140.0,2.0,2.0,0.5,0.4425,2.0,1278.45,0.4371,1.0,1.0,1500.0,https://www.bnb.tn/wp-content/uploads/2023/12/DSC_3504-Copier-1-300x300.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.0,0.1296,35.5047,11.0622,102.0,2.0,2.0,0.5,0.4425,2.0,1278.45,0.4088,1.0,1.0,600.0,https://www.bnb.tn/wp-content/uploads/2023/12/el-ons-2-300x300.jpg,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.0,0.1296,35.5047,11.0622,124.0,2.0,2.0,0.5,0.4425,2.0,1278.45,0.4596,1.0,1.0,800.0,https://www.bnb.tn/wp-content/uploads/2023/12/F-_photoshop-1_LES-TRAVAIL-PSD_s2-saber-300x300.jpg,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.0,0.1296,35.5047,11.0622,150.0,3.0,2.0,0.5,0.4425,2.0,1278.45,0.4135,1.0,1.0,800.0,https://www.bnb.tn/wp-content/uploads/2023/12/F-_photoshop-1_LES-TRAVAIL-PSD_s3-sonia-300x300.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,0.7037,36.8528,10.3247,110.0,1.0,2.0,0.5,0.5388,2.0,2562.03,0.4052,1.0,1.0,1700.0,https://www.bnb.tn/wp-content/uploads/2023/12/WhatsApp-Image-2023-12-11-a-10.00.05_c2277602-300x300.jpg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23.0,0.4815,36.819,10.1658,110.0,2.0,2.0,0.5,0.5572,2.0,2562.03,0.3903,1.0,1.0,1600.0,https://www.bnb.tn/wp-content/uploads/2023/12/WhatsApp-Image-2023-12-11-a-10.00.21_da2fb623-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
16.0,0.3333,36.4561,10.7376,60.0,1.0,2.0,0.5,0.4454,2.0,154974.0,0.4266,1.0,1.0,750.0,https://www.bnb.tn/wp-content/uploads/2023/12/thumb_721933_property_xlarge-300x300.jpeg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14.0,0.1481,33.3549,10.5055,110.0,2.0,2.0,0.5,0.4303,2.0,106845.0,0.3888,1.0,1.0,850.0,https://www.bnb.tn/wp-content/uploads/2023/12/20231208_100324-1-300x300.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.0,0.3333,36.4561,10.7376,85.0,1.0,2.0,0.5,0.4454,2.0,154974.0,0.3976,1.0,1.0,900.0,https://www.bnb.tn/wp-content/uploads/2023/12/1-6-300x300.jpeg,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,110.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.4458,1.0,1.0,2600.0,https://www.bnb.tn/wp-content/uploads/2023/12/20210730_113122-300x300.jpg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23.0,0.8148,36.8769,10.3247,110.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.4012,1.0,1.0,2800.0,https://www.bnb.tn/wp-content/uploads/2023/12/WhatsApp-Image-2023-12-07-a-13.34.46_c9c506ab-300x300.jpg,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,0.4815,36.819,10.1658,110.0,1.0,2.0,0.5,0.5572,2.0,2562.03,0.3896,1.0,1.0,1200.0,https://www.bnb.tn/wp-content/uploads/2023/12/WhatsApp-Image-2023-12-07-a-11.39.11_a0fd2031-1-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.0,0.3333,36.4561,10.7376,60.0,1.0,2.0,0.5,0.4454,2.0,154974.0,0.3807,1.0,1.0,700.0,https://www.bnb.tn/wp-content/uploads/2023/12/thumb_719940_property_xlarge-300x300.jpeg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,0.1296,37.2744,9.8739,110.0,3.0,2.0,0.5,0.4278,2.0,61540.22,0.3772,1.0,1.0,700.0,https://www.bnb.tn/wp-content/uploads/2023/12/275119637_1099524510826271_2873210809258799073_n-300x300.jpg,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,0.1296,37.2744,9.8739,110.0,1.0,2.0,0.5,0.4278,2.0,61540.22,0.3392,1.0,1.0,600.0,https://www.bnb.tn/wp-content/uploads/2023/12/IMG_20230527_084012-300x300.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0,0.1296,35.5047,11.0622,75.0,3.0,2.0,0.5,0.4425,2.0,1278.45,0.4193,1.0,1.0,450.0,https://www.bnb.tn/wp-content/uploads/2023/12/F-_photoshop-1_LES-TRAVAIL-PSD_AZUR-2-khira-300x300.jpg,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16.0,0.3333,36.4561,10.7376,75.0,1.0,2.0,0.5,0.4454,2.0,154974.0,0.4228,1.0,1.0,1300.0,https://www.bnb.tn/wp-content/uploads/2023/12/thumb_357979_property_xlarge-300x300.jpeg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,0.8148,36.8769,10.3247,110.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.4136,1.0,1.0,2500.0,https://www.bnb.tn/wp-content/uploads/2023/12/WhatsApp-Image-2023-11-28-a-16.31.44_4d033e9d-1-300x300.jpg,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.0,0.2593,36.8,10.1,72.0,1.0,2.0,0.5,0.5543,2.0,110184.0,0.446,1.0,1.0,1150.0,https://www.bnb.tn/wp-content/uploads/2023/12/IMG_4452-300x300.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,0.8148,36.8769,10.3247,110.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.3924,1.0,1.0,2200.0,https://www.bnb.tn/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-28-a-12.21.54_728415d9-300x300.jpg,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,0.4815,36.819,10.1658,110.0,3.0,2.0,0.5,0.5572,2.0,2562.03,0.3942,1.0,1.0,1800.0,https://www.bnb.tn/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-28-a-16.31.44_4d033e9d-300x300.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20.0,0.3333,35.8245,10.6346,200.0,2.0,2.0,0.5,0.3807,2.0,150620.48,0.3692,1.0,1.0,1500.0,https://www.bnb.tn/wp-content/uploads/2023/11/IMG_6094-1-300x300.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,110.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.4127,1.0,1.0,2200.0,https://www.bnb.tn/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-25-a-11.23.21_2ccd2c8d-300x300.jpg,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,0.4815,36.819,10.1658,110.0,1.0,2.0,0.5,0.5572,2.0,2562.03,0.3826,1.0,1.0,1150.0,https://www.bnb.tn/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-27-a-11.44.36_7a5ecf6b-300x300.jpg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.0,0.3519,36.4561,10.7376,125.0,2.0,1.0,0.5,0.5518,2.0,154974.0,0.3805,1.0,1.0,1500.0,https://www.bnb.tn/wp-content/uploads/2023/11/1-18-300x300.jpeg,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,0.7037,36.8528,10.3247,110.0,1.0,2.0,0.5,0.5388,2.0,2562.03,0.4176,1.0,1.0,1400.0,https://www.bnb.tn/wp-content/uploads/2023/11/IMG-20200207-WA0006-1-300x300.jpg,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
23.0,0.8148,36.8769,10.3247,110.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.4131,1.0,1.0,1980.0,https://www.bnb.tn/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-24-a-15.08.36_fadcb9fb-1-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
16.0,0.3611,36.4561,10.7376,86.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.4132,1.0,1.0,1100.0,https://www.bnb.tn/wp-content/uploads/2023/11/1700815158sanstitre1plandetravail1-300x300.jpg,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,0.8148,35.8245,10.6346,110.0,2.0,2.0,0.5,0.517,2.0,150620.48,0.3541,1.0,1.0,640.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,0.7037,36.8528,10.3247,110.0,2.0,2.0,0.5,0.5388,2.0,2562.03,0.4164,1.0,1.0,1800.0,https://www.bnb.tn/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-23-a-11.55.27_b050fb40-1-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,0.4722,36.8665,10.1647,110.0,3.0,2.0,0.5,0.5663,2.0,43985.0,0.3749,1.0,1.0,2000.0,https://www.bnb.tn/wp-content/uploads/2023/11/26a543ae-a1fb-41b3-95df-4db2621332d9-300x300.jpeg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,0.7037,36.8528,10.3247,110.0,4.0,2.0,0.5,0.5388,2.0,2562.03,0.4273,1.0,1.0,3000.0,https://www.bnb.tn/wp-content/uploads/2023/11/20191017_164458-1-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23.0,0.7037,36.8528,10.3247,110.0,2.0,2.0,0.5,0.5388,2.0,2562.03,0.4187,1.0,1.0,1500.0,https://www.bnb.tn/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-21-a-10.14.41_dae2d587-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23.0,0.7037,36.8528,10.3247,110.0,3.0,2.0,0.5,0.5388,2.0,2562.03,0.4164,1.0,1.0,1700.0,https://www.bnb.tn/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-20-a-16.42.25_f858ab3d-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23.0,0.7037,36.8528,10.3247,110.0,1.0,2.0,0.5,0.5388,2.0,2562.03,0.4069,1.0,1.0,1300.0,https://www.bnb.tn/wp-content/uploads/2023/11/15ad8a53-2978-4399-ab51-7ad8a0c17941-300x300.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.0,0.3611,36.4561,10.7376,110.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.3869,1.0,1.0,750.0,https://www.bnb.tn/wp-content/uploads/2023/11/thumb_675840_property_xlarge-1-300x300.jpeg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.0,0.3333,36.4561,10.7376,109.0,2.0,2.0,0.5,0.4454,2.0,154974.0,0.4259,1.0,1.0,1000.0,https://www.bnb.tn/wp-content/uploads/2023/11/thumb_640211_property_xlarge-300x300.jpeg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,0.7037,36.8528,10.3247,110.0,3.0,2.0,0.5,0.5388,2.0,2562.03,0.394,1.0,1.0,2300.0,https://www.bnb.tn/wp-content/uploads/2023/11/IMG_20231117_090536-300x300.jpg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23.0,0.7037,36.8528,10.3247,110.0,2.0,2.0,0.5,0.5388,2.0,2562.03,0.4179,1.0,1.0,2500.0,https://www.bnb.tn/wp-content/uploads/2023/11/IMG-20231115-WA0027-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23.0,0.4815,36.819,10.1658,110.0,2.0,2.0,0.5,0.5572,2.0,2562.03,0.3887,1.0,1.0,3850.0,https://www.bnb.tn/wp-content/uploads/2023/11/IMG-20231115-WA0046-300x300.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23.0,1.0,35.8245,10.6346,110.0,2.0,2.0,0.5,0.517,2.0,150620.48,0.3541,1.0,1.0,1250.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23.0,0.7037,36.8528,10.3247,110.0,1.0,2.0,0.5,0.5388,2.0,2562.03,0.4175,1.0,1.0,1500.0,https://www.bnb.tn/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-16-a-12.03.26_23e9d89b-1-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23.0,0.4815,36.819,10.1658,110.0,2.0,2.0,0.5,0.5572,2.0,2562.03,0.3892,1.0,1.0,1250.0,https://www.bnb.tn/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-13-at-16.59.05-300x300.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,0.8148,36.8769,10.3247,110.0,4.0,2.0,0.5,0.8015,2.0,2562.03,0.3871,1.0,1.0,2400.0,https://www.bnb.tn/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-14-a-10.51.53_f49f8d1f-300x300.jpg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.0,0.3333,36.4561,10.7376,85.0,1.0,2.0,0.5,0.4454,2.0,154974.0,0.3976,1.0,1.0,900.0,https://www.bnb.tn/wp-content/uploads/2023/11/1-22-300x300.jpg,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.0,0.3519,36.4561,10.7376,85.0,1.0,2.0,0.5,0.5518,2.0,154974.0,0.3976,1.0,1.0,900.0,https://www.bnb.tn/wp-content/uploads/2023/11/1-7-300x300.jpeg,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
