gouvernorat_enc,ville_enc,quartier_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,nb_sdb,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,prix,image_url,images,type_bien,type_transaction,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,has_cheminee
16,0.5202,0.2577,36.844,10.3247,121.0,2.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,350000.0,https://www.bnb.tn/wp-content/uploads/2025/06/thumb_1103277_property_xlarge-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/06/thumb_1103277_property_xlarge-300x300.jpeg,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.5141,0.2577,36.844,10.3247,117.0,2.0,4.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,240000.0,https://www.bnb.tn/wp-content/uploads/2025/12/Screenshot_20251109_090955_Maps-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/12/Screenshot_20251109_090955_Maps-300x300.jpg,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.3738,0.2577,35.8245,10.6346,121.0,3.0,2.0,0,0.5,0.517,2.0,150620.48,0.3541,1,1,130000.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.8738,0.2577,36.844,10.3247,85.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,130000.0,https://www.bnb.tn/wp-content/uploads/2026/01/1-63-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2026/01/1-63-300x300.jpeg,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.8738,0.2577,36.844,10.3247,75.0,2.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,120000.0,https://www.bnb.tn/wp-content/uploads/2026/01/1-64-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2026/01/1-64-300x300.jpeg,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.6055,0.2577,36.844,10.3247,125.0,3.0,5.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,370000.0,https://www.bnb.tn/wp-content/uploads/2025/12/FB_IMG_1764749218763-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/12/FB_IMG_1764749218763-300x300.jpg,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.5202,0.2577,36.844,10.3247,200.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,400000.0,https://www.bnb.tn/wp-content/uploads/2025/06/thumb_1103256_property_xlarge-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/06/thumb_1103256_property_xlarge-300x300.jpeg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.3738,0.2577,36.844,10.3247,121.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,980000.0,https://www.bnb.tn/wp-content/uploads/2025/11/thumb_1129768_property_xlarge-2-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/11/thumb_1129768_property_xlarge-2-300x300.jpeg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.2031,0.2577,36.844,10.3247,160.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,365000.0,https://www.bnb.tn/wp-content/uploads/2025/12/IMG_20250603_152751-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/12/IMG_20250603_152751-300x300.jpg,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.2031,0.2577,36.844,10.3247,312.0,3.0,3.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,380000.0,https://www.bnb.tn/wp-content/uploads/2025/12/IMG_20230206_160926-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/12/IMG_20230206_160926-300x300.jpg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.2885,0.2577,36.844,10.3247,121.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,650000.0,https://www.bnb.tn/wp-content/uploads/2025/12/IMG-20251207-WA0037-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/12/IMG-20251207-WA0037-300x300.jpg,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.3738,0.2577,35.8245,10.6346,125.0,3.0,2.0,0,0.5,0.517,2.0,150620.48,0.3541,1,1,135000.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.3129,0.2577,36.844,10.3247,114.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,310000.0,https://www.bnb.tn/wp-content/uploads/2025/12/IMG-20251206-WA0011-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/12/IMG-20251206-WA0011-300x300.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.2885,0.2577,36.844,10.3247,250.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,780000.0,https://www.bnb.tn/wp-content/uploads/2025/12/IMG_9877-300x300.png,https://www.bnb.tn/wp-content/uploads/2025/12/IMG_9877-300x300.png,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0.8738,0.2577,36.844,10.3247,500.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,800000.0,https://www.bnb.tn/wp-content/uploads/2026/01/1-65-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2026/01/1-65-300x300.jpeg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.3738,0.2577,36.844,10.3247,302.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,520000.0,https://www.bnb.tn/wp-content/uploads/2025/04/thumb_1059271_property_xlarge-2-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/04/thumb_1059271_property_xlarge-2-300x300.jpeg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.3738,0.2577,36.844,10.3247,121.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,650000.0,https://www.bnb.tn/wp-content/uploads/2024/12/thumb_962148_property_xlarge-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2024/12/thumb_962148_property_xlarge-300x300.jpeg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.2885,0.2577,35.8245,10.6346,87.0,3.0,2.0,0,0.5,0.517,2.0,150620.48,0.3541,1,1,160000.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.3738,0.2577,36.844,10.3247,121.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,300000.0,https://www.bnb.tn/wp-content/uploads/2024/09/246ea8eb-03ac-4ae7-8e00-7b3339a1a1cc-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2024/09/246ea8eb-03ac-4ae7-8e00-7b3339a1a1cc-300x300.jpeg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,0.2885,0.2577,36.844,10.3247,140.0,3.0,6.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,450000.0,https://www.bnb.tn/wp-content/uploads/2025/11/20251119_112302-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/11/20251119_112302-300x300.jpg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,0.2885,0.2577,36.844,10.3247,80.0,2.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,170000.0,https://www.bnb.tn/wp-content/uploads/2025/12/940c203c-7874-4b22-9d48-ba395494d5c9-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/12/940c203c-7874-4b22-9d48-ba395494d5c9-300x300.jpg,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.2885,0.2577,36.844,10.3247,112.0,2.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,310000.0,https://www.bnb.tn/wp-content/uploads/2025/12/662d56a6-c2d3-4182-8505-0c255ffde53c-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/12/662d56a6-c2d3-4182-8505-0c255ffde53c-300x300.jpg,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.6543,0.2577,36.844,10.3247,160.0,2.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,398000.0,https://www.bnb.tn/wp-content/uploads/2025/12/WhatsApp-Image-2025-11-25-at-3.52.26-PM-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/12/WhatsApp-Image-2025-11-25-at-3.52.26-PM-300x300.jpeg,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0385,0.2577,36.844,10.3247,121.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,450000.0,https://www.bnb.tn/wp-content/uploads/2025/11/IMG-20251124-WA0036-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/11/IMG-20251124-WA0036-300x300.jpg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.3738,0.2577,36.844,10.3247,121.0,3.0,5.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,750000.0,https://www.bnb.tn/wp-content/uploads/2025/06/thumb_1113370_property_xlarge-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/06/thumb_1113370_property_xlarge-300x300.jpeg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.6055,0.2577,36.844,10.3247,121.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,345000.0,https://www.bnb.tn/wp-content/uploads/2025/11/IMG_20251119_105207-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/11/IMG_20251119_105207-300x300.jpg,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.5202,0.2577,36.844,10.3247,121.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,750000.0,https://www.bnb.tn/wp-content/uploads/2025/06/thumb_1113090_property_xlarge-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/06/thumb_1113090_property_xlarge-300x300.jpeg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.2031,0.2577,36.844,10.3247,100.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,185000.0,https://www.bnb.tn/wp-content/uploads/2025/11/Screenshot_20251121-202057_WhatsAppBusiness-1-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/11/Screenshot_20251121-202057_WhatsAppBusiness-1-300x300.jpg,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.1665,0.2577,36.844,10.3247,90.0,2.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,230000.0,https://www.bnb.tn/wp-content/uploads/2025/11/cnam-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/11/cnam-300x300.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.3738,0.2577,36.844,10.3247,100.0,2.0,1.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,180000.0,https://www.bnb.tn/wp-content/uploads/2025/11/d8b578e1-38a8-4a7c-90b0-bee90f15ca82-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/11/d8b578e1-38a8-4a7c-90b0-bee90f15ca82-300x300.jpeg,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12,0.1665,0.2577,36.844,10.3247,245.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,300000.0,https://www.bnb.tn/wp-content/uploads/2025/11/maison-borj-arif-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/11/maison-borj-arif-300x300.jpg,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,0.1665,0.2577,36.844,10.3247,134.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,602000.0,https://www.bnb.tn/wp-content/uploads/2025/12/DSC_7920-Copier-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/12/DSC_7920-Copier-300x300.jpg,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12,0.1665,0.2577,36.844,10.3247,200.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,430000.0,https://www.bnb.tn/wp-content/uploads/2025/11/maison-borj-erras-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/11/maison-borj-erras-300x300.jpg,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.3738,0.2577,36.844,10.3247,500.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,580000.0,https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2024-12-19-at-9.17.01-AM-2-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2024-12-19-at-9.17.01-AM-2-300x300.jpeg,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.3738,0.2577,36.844,10.3247,250.0,5.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,650000.0,https://www.bnb.tn/wp-content/uploads/2025/11/2357b00c-0ff2-4a32-bd3b-bc8c28153147-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/11/2357b00c-0ff2-4a32-bd3b-bc8c28153147-300x300.jpeg,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16,0.3738,0.2577,36.844,10.3247,770.0,4.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,1050000.0,https://www.bnb.tn/wp-content/uploads/2025/11/Are-you-searching-for-your-forever-home-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/11/Are-you-searching-for-your-forever-home-300x300.jpg,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0.6543,0.2577,36.844,10.3247,134.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,450000.0,https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-a-10.02.20_357829ca-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-a-10.02.20_357829ca-300x300.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.2885,0.2577,35.8245,10.6346,82.0,2.0,2.0,0,0.5,0.517,2.0,150620.48,0.3541,1,1,90000.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.3738,0.2577,36.844,10.3247,121.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,1500000.0,https://www.bnb.tn/wp-content/uploads/2025/06/thumb_697527_property_xlarge-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/06/thumb_697527_property_xlarge-300x300.jpeg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.3129,0.2577,36.844,10.3247,160.0,2.0,3.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,320000.0,https://www.bnb.tn/wp-content/uploads/2025/11/480811139_1116024050535110_347461573980213050_n-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/11/480811139_1116024050535110_347461573980213050_n-300x300.jpg,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,0.5324,0.2577,36.844,10.3247,140.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,560000.0,https://www.bnb.tn/wp-content/uploads/2025/11/1-50-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/11/1-50-300x300.jpg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1.0,0.2577,35.8245,10.6346,124.0,3.0,2.0,0,0.5,0.517,2.0,150620.48,0.3541,1,1,500000.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,0.3738,0.2577,36.844,10.3247,121.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,590000.0,https://www.bnb.tn/wp-content/uploads/2025/10/16019423-08C7-4067-BDCC-817AF75BC561-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/10/16019423-08C7-4067-BDCC-817AF75BC561-300x300.jpeg,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.5202,0.2577,36.844,10.3247,121.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,930000.0,https://www.bnb.tn/wp-content/uploads/2025/09/thumb_1173003_property_xlarge-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/09/thumb_1173003_property_xlarge-300x300.jpeg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.2031,0.2577,36.844,10.3247,164.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,450000.0,https://www.bnb.tn/wp-content/uploads/2025/11/IMG_7305-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/11/IMG_7305-300x300.jpeg,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.2885,0.2577,36.844,10.3247,200.0,3.0,3.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,390000.0,https://www.bnb.tn/wp-content/uploads/2025/11/2-1-300x300.png,https://www.bnb.tn/wp-content/uploads/2025/11/2-1-300x300.png,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,0.5202,0.2577,36.844,10.3247,121.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,370000.0,https://www.bnb.tn/wp-content/uploads/2023/10/thumb_664105_property_xlarge-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2023/10/thumb_664105_property_xlarge-300x300.jpeg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.6055,0.2577,36.844,10.3247,315.0,3.0,4.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,1230000.0,https://www.bnb.tn/wp-content/uploads/2025/11/20251013_152129-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/11/20251013_152129-300x300.jpg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,0.2885,0.2577,36.844,10.3247,129.0,2.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,425000.0,https://www.bnb.tn/wp-content/uploads/2025/11/b916a36f-7491-4468-ae92-7f804ae64a82-1-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/11/b916a36f-7491-4468-ae92-7f804ae64a82-1-300x300.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,0.5324,0.2577,36.844,10.3247,120.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,400000.0,https://www.bnb.tn/wp-content/uploads/2025/11/06a97412-6896-4003-8c15-9dce938f237e-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/11/06a97412-6896-4003-8c15-9dce938f237e-300x300.jpg,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14,0.5324,0.2577,36.844,10.3247,180.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,650000.0,https://www.bnb.tn/wp-content/uploads/2025/11/ad40bfe4-4749-4d3a-99a5-77b235ced1f3-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/11/ad40bfe4-4749-4d3a-99a5-77b235ced1f3-300x300.jpg,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.2885,0.2577,36.844,10.3247,75.0,2.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,165000.0,https://www.bnb.tn/wp-content/uploads/2025/10/viber_image_2021-07-13_12-17-27-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/10/viber_image_2021-07-13_12-17-27-300x300.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.6543,0.2577,36.844,10.3247,131.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,440000.0,https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20251028-WA0019-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20251028-WA0019-300x300.jpg,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14,0.6055,0.2577,36.844,10.3247,121.0,3.0,3.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,790000.0,https://www.bnb.tn/wp-content/uploads/2025/10/12-8-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/10/12-8-300x300.jpg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.5202,0.2577,36.4561,10.7376,121.0,3.0,2.0,0,0.5,0.4552,2.0,154974.0,0.3747,1,1,470000.0,https://www.bnb.tn/wp-content/uploads/2026/01/ANNONCE-TERRAIN-3-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2026/01/ANNONCE-TERRAIN-3-300x300.jpeg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.6177,0.2577,36.844,10.3247,154.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,315000.0,https://www.bnb.tn/wp-content/uploads/2025/10/2-47-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/10/2-47-300x300.jpg,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20,0.2885,0.2577,36.844,10.3247,73.0,2.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,159000.0,https://www.bnb.tn/wp-content/uploads/2025/10/IMG_3390-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/10/IMG_3390-300x300.jpeg,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.6177,0.2577,36.844,10.3247,260.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,600000.0,https://www.bnb.tn/wp-content/uploads/2025/10/IMG20250811102124-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/10/IMG20250811102124-300x300.jpg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0385,0.2577,35.8245,10.6346,220.0,3.0,2.0,0,0.5,0.517,2.0,150620.48,0.3541,1,1,340000.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.6543,0.2577,36.844,10.3247,105.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,155000.0,https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20251011-WA0035-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20251011-WA0035-300x300.jpg,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0.6543,0.2577,36.844,10.3247,240.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,970000.0,https://www.bnb.tn/wp-content/uploads/2025/10/AB30E907-9BFD-416A-BA0C-9791215423C0-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/10/AB30E907-9BFD-416A-BA0C-9791215423C0-300x300.jpeg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,0.2885,0.2577,36.844,10.3247,72.0,1.0,1.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,298000.0,https://www.bnb.tn/wp-content/uploads/2025/10/IMG_2192-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/10/IMG_2192-300x300.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,0.2885,0.2577,36.844,10.3247,140.0,3.0,1.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,393000.0,https://www.bnb.tn/wp-content/uploads/2025/10/IMG_5717-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/10/IMG_5717-300x300.jpg,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,0.2885,0.2577,36.844,10.3247,117.0,2.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,337000.0,https://www.bnb.tn/wp-content/uploads/2025/10/IMG_5643-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/10/IMG_5643-300x300.jpg,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.6543,0.2577,36.844,10.3247,167.0,4.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,360000.0,https://www.bnb.tn/wp-content/uploads/2025/10/1-40-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/10/1-40-300x300.jpg,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.9835,0.2577,36.844,10.3247,80.0,1.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,460000.0,https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20251008-WA0008-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20251008-WA0008-300x300.jpg,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,0.2885,0.2577,36.844,10.3247,65.0,1.0,1.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,400000.0,https://www.bnb.tn/wp-content/uploads/2025/10/IMG_6731-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/10/IMG_6731-300x300.jpg,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14,0.5324,0.2577,36.844,10.3247,220.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,790000.0,https://www.bnb.tn/wp-content/uploads/2025/10/IMG_20250619_122729-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/10/IMG_20250619_122729-300x300.jpg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,1.0,0.2577,36.844,10.3247,155.0,3.0,2.0,0,0.5,0.5305,2.0,2562.03,0.3176,1,1,789000.0,https://www.bnb.tn/wp-content/uploads/2025/06/1-89-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/06/1-89-300x300.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
