gouvernorat_enc,ville_enc,quartier_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,nb_sdb,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,prix,image_url,images,type_bien,type_transaction,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,has_cheminee
23,1.0,0.8148,36.8769,10.3247,120.0,4.0,3.0,0,0.5,0.8015,2.0,2562.03,0.2883,4,0,2800.0,https://www.mubawab-media.com/ad/7/234/799F/h/thumb_246758_property_big_34172818.avif,https://www.mubawab-media.com/ad/7/234/799F/h/thumb_246758_property_big_34172818.avif | https://www.mubawab-media.com/ad/7/234/799F/h/thumb_246757_property_big_34172820.avif | https://www.mubawab-media.com/ad/7/234/799F/h/thumb_246759_property_big_34172822.avif | https://www.mubawab-media.com/ad/7/234/799F/h/thumb_246761_property_big_34172823.avif,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
23,0.7843,0.5185,36.819,10.1658,280.0,1.0,4.0,0,0.5,0.5524,2.0,2562.03,0.3168,4,0,4000.0,https://www.mubawab-media.com/ad/8/003/022F/h/IMG-20240924-WA0006_78890115.avif,https://www.mubawab-media.com/ad/8/003/022F/h/IMG-20240924-WA0006_78890115.avif | https://www.mubawab-media.com/ad/8/003/022F/h/IMG-20240924-WA0009_78890118.avif | https://www.mubawab-media.com/ad/8/003/022F/h/IMG-20240924-WA0005_78890119.avif | https://www.mubawab-media.com/ad/8/003/022F/h/IMG-20240924-WA0012_78890120.avif,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0
23,0.7843,0.5185,36.819,10.1658,120.0,2.0,2.0,0,0.5,0.5524,2.0,2562.03,0.3351,4,0,2200.0,https://www.mubawab-media.com/ad/7/975/864F/h/thumb_880080_property_xlarge_78619541.avif,https://www.mubawab-media.com/ad/7/975/864F/h/thumb_880080_property_xlarge_78619541.avif | https://www.mubawab-media.com/ad/7/975/864F/h/thumb_880077_property_xlarge_78619538.avif | https://www.mubawab-media.com/ad/7/975/864F/h/thumb_880078_property_xlarge_78619539.avif | https://www.mubawab-media.com/ad/7/975/864F/h/thumb_880079_property_xlarge_78619540.avif,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
23,0.7843,0.5185,36.819,10.1658,150.0,3.0,2.0,0,0.5,0.5524,2.0,2562.03,0.3351,4,0,1900.0,https://www.mubawab-media.com/ad/7/885/026F/h/thumb_914675_property_xlarge_78935345.avif,https://www.mubawab-media.com/ad/7/885/026F/h/thumb_914675_property_xlarge_78935345.avif | https://www.mubawab-media.com/ad/7/885/026F/h/thumb_914676_property_xlarge_78935346.avif | https://www.mubawab-media.com/ad/7/885/026F/h/thumb_914677_property_xlarge_78935347.avif | https://www.mubawab-media.com/ad/7/885/026F/h/thumb_914678_property_xlarge_78935348.avif,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0
23,0.7843,0.5185,36.819,10.1658,150.0,3.0,2.0,0,0.5,0.5524,2.0,2562.03,0.3351,4,0,2200.0,https://www.mubawab-media.com/ad/7/868/951F/h/thumb_867796_property_xlarge_78484444.avif,https://www.mubawab-media.com/ad/7/868/951F/h/thumb_867796_property_xlarge_78484444.avif | https://www.mubawab-media.com/ad/7/868/951F/h/thumb_867793_property_xlarge_78484441.avif | https://www.mubawab-media.com/ad/7/868/951F/h/thumb_867794_property_xlarge_78484442.avif | https://www.mubawab-media.com/ad/7/868/951F/h/thumb_867795_property_xlarge_78484443.avif,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,0.9524,0.9259,36.8528,10.3247,100.0,2.0,2.0,1,0.5,0.5388,2.0,2562.03,0.3782,4,0,1600.0,https://www.mubawab-media.com/ad/7/994/790F/h/thumb_896546_property_large_78805642.avif,https://www.mubawab-media.com/ad/7/994/790F/h/thumb_896546_property_large_78805642.avif | https://www.mubawab-media.com/ad/7/994/790F/h/thumb_896548_property_large_78805643.avif | https://www.mubawab-media.com/ad/7/994/790F/h/thumb_896539_property_large_78805644.avif | https://www.mubawab-media.com/ad/7/994/790F/h/thumb_896545_property_large_78805645.avif,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.3361,0.2037,36.899,10.2358,90.0,4.0,3.0,0,0.5,0.4235,2.0,43985.0,0.3164,4,0,2600.0,https://www.mubawab-media.com/ad/7/991/364F/h/C78C52CB-215E-452B-B1C9-AAB89AD1EDDF_1_105_c_78770261.avif,https://www.mubawab-media.com/ad/7/991/364F/h/C78C52CB-215E-452B-B1C9-AAB89AD1EDDF_1_105_c_78770261.avif | https://www.mubawab-media.com/ad/7/991/364F/h/ED4950DE-4E79-4240-A729-F74A2CF5045D_1_105_c_78770262.avif | https://www.mubawab-media.com/ad/7/991/364F/h/EE65492B-2519-4564-B55C-88AD27491FDF_1_105_c_78770263.avif | https://www.mubawab-media.com/ad/7/991/364F/h/82E7C59C-0CAD-4DC1-89EE-C8B8962F42E7_1_105_c_78770264.avif,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,0.7843,0.5185,36.819,10.1658,180.0,4.0,3.0,0,0.5,0.5524,2.0,2562.03,0.2907,4,0,2400.0,https://www.mubawab-media.com/ad/7/990/768F/h/IMG_6283_78764260.avif,https://www.mubawab-media.com/ad/7/990/768F/h/IMG_6283_78764260.avif | https://www.mubawab-media.com/ad/7/990/768F/h/IMG_6286_78764261.avif | https://www.mubawab-media.com/ad/7/990/768F/h/IMG_6291_78764262.avif | https://www.mubawab-media.com/ad/7/990/768F/h/IMG_6289_78764263.avif,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,1.0,1.0,36.8769,10.3247,215.0,5.0,4.0,0,0.5,0.8015,2.0,2562.03,0.3412,4,0,5400.0,https://www.mubawab-media.com/ad/7/870/660F/h/6DF65FA0-F453-4EA1-B90F-66C1393BB1C0_1_105_c_68705240.avif,https://www.mubawab-media.com/ad/7/870/660F/h/6DF65FA0-F453-4EA1-B90F-66C1393BB1C0_1_105_c_68705240.avif | https://www.mubawab-media.com/ad/7/870/660F/h/D97355E2-D686-4B8F-A0B6-1463496BCF4C_68705241.avif | https://www.mubawab-media.com/ad/7/870/660F/h/A4411E3D-6398-4C76-AEC1-BD25020DCA4C_68705242.avif | https://www.mubawab-media.com/ad/7/870/660F/h/A9FFA1B0-D09E-4CE6-98D2-E52F97E53B6A_68705243.avif,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,0.2241,0.1481,36.8094,10.1414,45.0,2.0,2.0,1,0.5,0.3144,2.0,2562.03,0.3116,1,0,450.0,https://www.mubawab-media.com/ad/7/926/111F/h/IMG_4104_76099223.avif,https://www.mubawab-media.com/ad/7/926/111F/h/IMG_4104_76099223.avif,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23,0.7843,0.5185,36.819,10.1658,200.0,4.0,3.0,0,0.5,0.5524,2.0,2562.03,0.3333,4,0,3500.0,https://www.mubawab-media.com/ad/7/968/714F/h/thumb_885578_property_xlarge_78676201.avif,https://www.mubawab-media.com/ad/7/968/714F/h/thumb_885578_property_xlarge_78676201.avif | https://www.mubawab-media.com/ad/7/968/714F/h/thumb_885579_property_xlarge_78676202.avif | https://www.mubawab-media.com/ad/7/968/714F/h/thumb_885580_property_xlarge_78676203.avif | https://www.mubawab-media.com/ad/7/968/714F/h/thumb_885581_property_xlarge_78676204.avif,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,0.9524,0.9259,36.8528,10.3247,130.0,2.0,2.0,1,0.5,0.5388,2.0,2562.03,0.3774,4,0,2500.0,https://www.mubawab-media.com/ad/7/977/349F/h/thumb_881431_property_large_78634647.avif,https://www.mubawab-media.com/ad/7/977/349F/h/thumb_881431_property_large_78634647.avif | https://www.mubawab-media.com/ad/7/977/349F/h/thumb_881430_property_large_78634648.avif | https://www.mubawab-media.com/ad/7/977/349F/h/thumb_881432_property_large_78634649.avif | https://www.mubawab-media.com/ad/7/977/349F/h/thumb_881433_property_large_78634650.avif,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23,1.0,0.9259,36.8769,10.3247,210.0,3.0,3.0,0,0.5,0.8015,2.0,2562.03,0.3116,4,0,4300.0,https://www.mubawab-media.com/ad/7/869/493F/h/thumb_770500_property_xlarge_78388416.avif,https://www.mubawab-media.com/ad/7/869/493F/h/thumb_770500_property_xlarge_78388416.avif | https://www.mubawab-media.com/ad/7/869/493F/h/thumb_770514_property_xlarge_78388418.avif | https://www.mubawab-media.com/ad/7/869/493F/h/thumb_770517_property_xlarge_78388420.avif | https://www.mubawab-media.com/ad/7/869/493F/h/thumb_770501_property_xlarge_78388421.avif,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
23,0.7843,0.5185,36.819,10.1658,50.0,3.0,2.0,0,0.5,0.5524,2.0,2562.03,0.2758,4,0,2200.0,https://www.mubawab-media.com/ad/7/910/831F/h/thumb_842881_property_xlarge_76826471.avif,https://www.mubawab-media.com/ad/7/910/831F/h/thumb_842881_property_xlarge_76826471.avif | https://www.mubawab-media.com/ad/7/910/831F/h/thumb_842881_property_xlarge_76826477.avif | https://www.mubawab-media.com/ad/7/910/831F/h/thumb_842882_property_xlarge_76826472.avif | https://www.mubawab-media.com/ad/7/910/831F/h/thumb_842882_property_xlarge_76826478.avif,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,0.7843,0.5185,36.819,10.1658,170.0,4.0,3.0,0,0.5,0.5524,2.0,2562.03,0.3335,4,0,2800.0,https://www.mubawab-media.com/ad/7/962/778F/h/thumb_868655_property_xlarge_78491137.avif,https://www.mubawab-media.com/ad/7/962/778F/h/thumb_868655_property_xlarge_78491137.avif | https://www.mubawab-media.com/ad/7/962/778F/h/thumb_868651_property_xlarge_78491138.avif | https://www.mubawab-media.com/ad/7/962/778F/h/thumb_868652_property_xlarge_78491139.avif | https://www.mubawab-media.com/ad/7/962/778F/h/thumb_868654_property_xlarge_78491140.avif,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,0.7283,0.2593,36.819,10.1658,65.0,2.0,1.0,1,0.5,0.6863,2.0,2562.03,0.3128,4,0,1200.0,https://www.mubawab-media.com/ad/7/975/384F/h/FB_IMG_1723400596050_78614832.avif,https://www.mubawab-media.com/ad/7/975/384F/h/FB_IMG_1723400596050_78614832.avif | https://www.mubawab-media.com/ad/7/975/384F/h/FB_IMG_1723400660311_78614833.avif | https://www.mubawab-media.com/ad/7/975/384F/h/FB_IMG_1723400599890_78614834.avif | https://www.mubawab-media.com/ad/7/975/384F/h/FB_IMG_1723400602727_78614835.avif,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,1.0,0.8148,36.8769,10.3247,121.0,3.0,3.0,0,0.5,0.8015,2.0,2562.03,0.3238,4,0,6500.0,https://www.mubawab-media.com/ad/7/980/878F/h/thumb_883915_property_xlarge_78668655.avif,https://www.mubawab-media.com/ad/7/980/878F/h/thumb_883915_property_xlarge_78668655.avif | https://www.mubawab-media.com/ad/7/980/878F/h/thumb_883917_property_xlarge_78668656.avif | https://www.mubawab-media.com/ad/7/980/878F/h/thumb_883909_property_xlarge_78668657.avif | https://www.mubawab-media.com/ad/7/980/878F/h/thumb_883908_property_xlarge_78668658.avif,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
23,0.7843,0.5185,36.819,10.1658,170.0,3.0,3.0,0,0.5,0.5524,2.0,2562.03,0.3399,4,0,2200.0,https://www.mubawab-media.com/ad/7/968/709F/h/thumb_874803_property_xlarge_78550361.avif,https://www.mubawab-media.com/ad/7/968/709F/h/thumb_874803_property_xlarge_78550361.avif | https://www.mubawab-media.com/ad/7/968/709F/h/thumb_874799_property_xlarge_78550362.avif | https://www.mubawab-media.com/ad/7/968/709F/h/thumb_874800_property_xlarge_78550363.avif | https://www.mubawab-media.com/ad/7/968/709F/h/thumb_874801_property_xlarge_78550364.avif,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
23,0.9524,0.9259,36.8528,10.3247,100.0,2.0,2.0,1,0.5,0.5388,2.0,2562.03,0.3555,4,0,1650.0,https://www.mubawab-media.com/ad/7/972/228F/h/thumb_877934_property_large_78585009.avif,https://www.mubawab-media.com/ad/7/972/228F/h/thumb_877934_property_large_78585009.avif | https://www.mubawab-media.com/ad/7/972/228F/h/thumb_877929_property_large_78585010.avif | https://www.mubawab-media.com/ad/7/972/228F/h/thumb_877930_property_large_78585011.avif | https://www.mubawab-media.com/ad/7/972/228F/h/thumb_877932_property_large_78585012.avif,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
23,0.9524,0.9259,36.8528,10.3247,200.0,3.0,3.0,0,0.5,0.5388,2.0,2562.03,0.3301,4,0,1800.0,https://www.mubawab-media.com/ad/7/973/425F/h/thumb_878081_property_large_78595411.avif,https://www.mubawab-media.com/ad/7/973/425F/h/thumb_878081_property_large_78595411.avif | https://www.mubawab-media.com/ad/7/973/425F/h/thumb_878079_property_large_78595412.avif | https://www.mubawab-media.com/ad/7/973/425F/h/thumb_878080_property_large_78595413.avif | https://www.mubawab-media.com/ad/7/973/425F/h/thumb_878082_property_large_78595414.avif,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
23,1.0,0.3704,36.8769,10.3247,100.0,2.0,2.0,1,0.5,0.8015,2.0,2562.03,0.3184,4,0,1400.0,https://www.mubawab-media.com/ad/7/973/942F/h/thumb_878429_property_xlarge_78600608.avif,https://www.mubawab-media.com/ad/7/973/942F/h/thumb_878429_property_xlarge_78600608.avif | https://www.mubawab-media.com/ad/7/973/942F/h/thumb_878431_property_xlarge_78600609.avif | https://www.mubawab-media.com/ad/7/973/942F/h/thumb_878432_property_xlarge_78600610.avif | https://www.mubawab-media.com/ad/7/973/942F/h/thumb_878434_property_xlarge_78600611.avif,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.9524,0.9259,36.8528,10.3247,200.0,3.0,3.0,0,0.5,0.5388,2.0,2562.03,0.3774,4,0,1700.0,https://www.mubawab-media.com/ad/7/973/943F/h/thumb_878206_property_xlarge_78600615.avif,https://www.mubawab-media.com/ad/7/973/943F/h/thumb_878206_property_xlarge_78600615.avif | https://www.mubawab-media.com/ad/7/973/943F/h/thumb_878207_property_xlarge_78600616.avif | https://www.mubawab-media.com/ad/7/973/943F/h/thumb_878208_property_xlarge_78600617.avif | https://www.mubawab-media.com/ad/7/973/943F/h/thumb_878209_property_xlarge_78600618.avif,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
23,1.0,0.1667,36.8769,10.3247,100.0,2.0,2.0,1,0.5,0.8015,2.0,2562.03,0.3774,4,0,1500.0,https://www.mubawab-media.com/ad/7/974/122F/h/thumb_878788_property_large_78602399.avif,https://www.mubawab-media.com/ad/7/974/122F/h/thumb_878788_property_large_78602399.avif | https://www.mubawab-media.com/ad/7/974/122F/h/thumb_878783_property_large_78602400.avif | https://www.mubawab-media.com/ad/7/974/122F/h/thumb_878784_property_large_78602401.avif | https://www.mubawab-media.com/ad/7/974/122F/h/thumb_878785_property_large_78602402.avif,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
23,1.0,0.1667,36.8769,10.3247,100.0,2.0,2.0,1,0.5,0.8015,2.0,2562.03,0.3774,4,0,1500.0,https://www.mubawab-media.com/ad/7/974/122F/h/thumb_878788_property_large_78602399.avif,https://www.mubawab-media.com/ad/7/974/122F/h/thumb_878788_property_large_78602399.avif | https://www.mubawab-media.com/ad/7/974/122F/h/thumb_878783_property_large_78602400.avif | https://www.mubawab-media.com/ad/7/974/122F/h/thumb_878784_property_large_78602401.avif | https://www.mubawab-media.com/ad/7/974/122F/h/thumb_878785_property_large_78602402.avif,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
23,1.0,1.0,36.8769,10.3247,121.0,1.0,1.0,1,0.5,0.8015,2.0,2562.03,0.329,4,0,2200.0,https://www.mubawab-media.com/ad/7/974/346F/h/thumb_842775_property_large_78604714.avif,https://www.mubawab-media.com/ad/7/974/346F/h/thumb_842775_property_large_78604714.avif | https://www.mubawab-media.com/ad/7/974/346F/h/thumb_842786_property_large_78604715.avif | https://www.mubawab-media.com/ad/7/974/346F/h/thumb_842784_property_large_78604716.avif | https://www.mubawab-media.com/ad/7/974/346F/h/thumb_842783_property_large_78604717.avif,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
23,1.0,1.0,36.8769,10.3247,300.0,4.0,3.0,0,0.5,0.8015,2.0,2562.03,0.3502,4,0,6500.0,https://www.mubawab-media.com/ad/7/941/731F/h/thumb_848925_property_xlarge_77468820.avif,https://www.mubawab-media.com/ad/7/941/731F/h/thumb_848925_property_xlarge_77468820.avif | https://www.mubawab-media.com/ad/7/941/731F/h/thumb_848917_property_xlarge_77468821.avif | https://www.mubawab-media.com/ad/7/941/731F/h/thumb_848912_property_xlarge_77468822.avif | https://www.mubawab-media.com/ad/7/941/731F/h/thumb_848924_property_xlarge_77468823.avif,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
23,0.7843,0.5185,36.819,10.1658,130.0,4.0,4.0,0,0.5,0.5524,2.0,2562.03,0.3351,4,0,3100.0,https://www.mubawab-media.com/ad/7/908/158F/h/thumb_833078_property_xlarge_76166913.avif,https://www.mubawab-media.com/ad/7/908/158F/h/thumb_833078_property_xlarge_76166913.avif | https://www.mubawab-media.com/ad/7/908/158F/h/thumb_833073_property_xlarge_76166914.avif | https://www.mubawab-media.com/ad/7/908/158F/h/thumb_833074_property_xlarge_76166915.avif | https://www.mubawab-media.com/ad/7/908/158F/h/thumb_833075_property_xlarge_76166916.avif,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,1.0,0.1481,36.8769,10.3247,120.0,2.0,2.0,1,0.5,0.8015,2.0,2562.03,0.3637,4,0,950.0,https://www.mubawab-media.com/ad/7/974/280F/h/thumb_879018_property_large_78604020.avif,https://www.mubawab-media.com/ad/7/974/280F/h/thumb_879018_property_large_78604020.avif | https://www.mubawab-media.com/ad/7/974/280F/h/thumb_879015_property_large_78604021.avif | https://www.mubawab-media.com/ad/7/974/280F/h/thumb_879016_property_large_78604022.avif | https://www.mubawab-media.com/ad/7/974/280F/h/thumb_879017_property_large_78604023.avif,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
23,1.0,1.0,36.8769,10.3247,140.0,4.0,3.0,0,0.5,0.8015,2.0,2562.03,0.3352,4,0,4000.0,https://www.mubawab-media.com/ad/7/948/188F/h/thumb_855885_property_xlarge_77954488.avif,https://www.mubawab-media.com/ad/7/948/188F/h/thumb_855885_property_xlarge_77954488.avif | https://www.mubawab-media.com/ad/7/948/188F/h/thumb_855881_property_xlarge_77954489.avif | https://www.mubawab-media.com/ad/7/948/188F/h/thumb_855882_property_xlarge_77954490.avif | https://www.mubawab-media.com/ad/7/948/188F/h/thumb_855880_property_xlarge_77954491.avif,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
23,1.0,0.1667,36.8769,10.3247,55.0,1.0,1.0,1,0.5,0.8015,2.0,2562.03,0.3192,4,0,950.0,https://www.mubawab-media.com/ad/7/959/855F/h/thumb_866150_property_large_78463486.avif,https://www.mubawab-media.com/ad/7/959/855F/h/thumb_866150_property_large_78463486.avif | https://www.mubawab-media.com/ad/7/959/855F/h/thumb_866151_property_large_78463487.avif | https://www.mubawab-media.com/ad/7/959/855F/h/thumb_866152_property_large_78463488.avif | https://www.mubawab-media.com/ad/7/959/855F/h/thumb_866153_property_large_78463489.avif,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
23,1.0,0.9259,36.8769,10.3247,180.0,1.0,4.0,1,0.5,0.8015,2.0,2562.03,0.3542,4,0,4000.0,https://www.mubawab-media.com/ad/7/914/899F/h/thumb_818663_property_large_75258293.avif,https://www.mubawab-media.com/ad/7/914/899F/h/thumb_818663_property_large_75258293.avif | https://www.mubawab-media.com/ad/7/914/899F/h/thumb_818662_property_large_75258294.avif | https://www.mubawab-media.com/ad/7/914/899F/h/thumb_818664_property_large_75258295.avif | https://www.mubawab-media.com/ad/7/914/899F/h/thumb_818665_property_large_75258296.avif,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23,1.0,1.0,36.8769,10.3247,300.0,4.0,4.0,1,0.5,0.8015,2.0,2562.03,0.3424,4,0,7000.0,https://www.mubawab-media.com/ad/7/950/335F/h/thumb_857836_property_large_78076119.avif,https://www.mubawab-media.com/ad/7/950/335F/h/thumb_857836_property_large_78076119.avif | https://www.mubawab-media.com/ad/7/950/335F/h/thumb_857835_property_large_78076116.avif | https://www.mubawab-media.com/ad/7/950/335F/h/thumb_857837_property_large_78076118.avif | https://www.mubawab-media.com/ad/7/950/335F/h/thumb_857834_property_large_78076120.avif,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0
23,1.0,1.0,36.8769,10.3247,170.0,4.0,4.0,1,0.5,0.8015,2.0,2562.03,0.338,4,0,4000.0,https://www.mubawab-media.com/ad/7/950/402F/h/thumb_857936_property_large_78079862.avif,https://www.mubawab-media.com/ad/7/950/402F/h/thumb_857936_property_large_78079862.avif | https://www.mubawab-media.com/ad/7/950/402F/h/thumb_857940_property_large_78079864.avif | https://www.mubawab-media.com/ad/7/950/402F/h/thumb_857938_property_large_78079865.avif | https://www.mubawab-media.com/ad/7/950/402F/h/thumb_857939_property_large_78079866.avif,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0
1,0.3361,0.2222,36.899,10.2358,100.0,2.0,2.0,1,0.5,0.4235,2.0,43985.0,0.316,4,0,1500.0,https://www.mubawab-media.com/ad/7/958/388F/h/D6E0D9CD-63F6-4F99-A3E1-70C9F010F970_1_105_c_78448180.avif,https://www.mubawab-media.com/ad/7/958/388F/h/D6E0D9CD-63F6-4F99-A3E1-70C9F010F970_1_105_c_78448180.avif | https://www.mubawab-media.com/ad/7/958/388F/h/78AC0027-E61F-4E7B-952C-C6F76F6DCA22_78448181.avif | https://www.mubawab-media.com/ad/7/958/388F/h/C6C33EC7-834E-4F15-A912-5A6ADE86732C_1_105_c_78448182.avif | https://www.mubawab-media.com/ad/7/958/388F/h/78CFF724-7133-463A-8D14-8675900F5C8B_1_105_c_78448183.avif,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
23,1.0,0.1667,36.8769,10.3247,200.0,2.0,2.0,1,0.5,0.8015,2.0,2562.03,0.314,4,0,1150.0,https://www.mubawab-media.com/ad/7/957/710F/h/thumb_864340_property_large_78441953.avif,https://www.mubawab-media.com/ad/7/957/710F/h/thumb_864340_property_large_78441953.avif | https://www.mubawab-media.com/ad/7/957/710F/h/thumb_864341_property_large_78441954.avif | https://www.mubawab-media.com/ad/7/957/710F/h/thumb_864342_property_large_78441955.avif | https://www.mubawab-media.com/ad/7/957/710F/h/thumb_864343_property_large_78441956.avif,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,0.7843,0.5185,36.819,10.1658,150.0,4.0,4.0,0,0.5,0.5524,2.0,2562.03,0.3435,4,0,5000.0,https://www.mubawab-media.com/ad/7/944/251F/h/thumb_851138_property_xlarge_78386373.avif,https://www.mubawab-media.com/ad/7/944/251F/h/thumb_851138_property_xlarge_78386373.avif | https://www.mubawab-media.com/ad/7/944/251F/h/thumb_851142_property_xlarge_78386375.avif | https://www.mubawab-media.com/ad/7/944/251F/h/thumb_851143_property_xlarge_78386377.avif | https://www.mubawab-media.com/ad/7/944/251F/h/thumb_851146_property_xlarge_78386379.avif,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,0.3361,0.2037,36.899,10.2358,100.0,2.0,2.0,1,0.5,0.4235,2.0,43985.0,0.3148,4,0,1000.0,https://www.mubawab-media.com/ad/7/954/017F/h/thumb_859476_property_large_78353581.avif,https://www.mubawab-media.com/ad/7/954/017F/h/thumb_859476_property_large_78353581.avif | https://www.mubawab-media.com/ad/7/954/017F/h/thumb_859477_property_large_78353582.avif | https://www.mubawab-media.com/ad/7/954/017F/h/thumb_859478_property_large_78353583.avif | https://www.mubawab-media.com/ad/7/954/017F/h/thumb_859479_property_large_78353584.avif,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
23,1.0,0.1667,36.8769,10.3247,50.0,1.0,1.0,1,0.5,0.8015,2.0,2562.03,0.3613,4,0,950.0,https://www.mubawab-media.com/ad/7/942/035F/h/thumb_849505_property_xlarge_78338073.avif,https://www.mubawab-media.com/ad/7/942/035F/h/thumb_849505_property_xlarge_78338073.avif | https://www.mubawab-media.com/ad/7/942/035F/h/thumb_849502_property_xlarge_78338075.avif | https://www.mubawab-media.com/ad/7/942/035F/h/thumb_849503_property_xlarge_78338078.avif | https://www.mubawab-media.com/ad/7/942/035F/h/thumb_849504_property_xlarge_78338080.avif,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
20,0.2801,0.1481,35.8604,10.5953,150.0,3.0,4.0,1,0.5,0.3642,2.0,150620.48,0.3112,4,0,1200.0,https://www.mubawab-media.com/ad/7/953/839F/h/thumb_860859_property_xlarge_78361146.avif,https://www.mubawab-media.com/ad/7/953/839F/h/thumb_860859_property_xlarge_78361146.avif | https://www.mubawab-media.com/ad/7/953/839F/h/thumb_860860_property_xlarge_78361148.avif | https://www.mubawab-media.com/ad/7/953/839F/h/thumb_860861_property_xlarge_78361149.avif | https://www.mubawab-media.com/ad/7/953/839F/h/thumb_860862_property_xlarge_78361151.avif,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
23,1.0,0.8148,36.8769,10.3247,52.0,3.0,1.0,0,0.5,0.8015,2.0,2562.03,0.3661,4,0,950.0,https://www.mubawab-media.com/ad/7/950/140F/h/thumb_856754_property_xlarge_78338020.avif,https://www.mubawab-media.com/ad/7/950/140F/h/thumb_856754_property_xlarge_78338020.avif | https://www.mubawab-media.com/ad/7/950/140F/h/thumb_856755_property_xlarge_78338022.avif | https://www.mubawab-media.com/ad/7/950/140F/h/thumb_856757_property_xlarge_78338024.avif | https://www.mubawab-media.com/ad/7/950/140F/h/thumb_856758_property_xlarge_78338026.avif,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
23,0.7843,0.5185,36.844,10.3247,550.0,3.0,4.0,0,0.5,0.5305,2.0,2562.03,0.3176,4,0,5500.0,https://www.mubawab-media.com/ad/7/929/201F/h/thumb_834190_property_xlarge_78386534.avif,https://www.mubawab-media.com/ad/7/929/201F/h/thumb_834190_property_xlarge_78386534.avif | https://www.mubawab-media.com/ad/7/929/201F/h/thumb_834202_property_xlarge_78386535.avif | https://www.mubawab-media.com/ad/7/929/201F/h/thumb_834192_property_xlarge_78386536.avif | https://www.mubawab-media.com/ad/7/929/201F/h/thumb_834194_property_xlarge_78386537.avif,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
