gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,has_jardin,has_garage,has_piscine,has_terrasse,has_vue_mer,has_securite,has_meuble,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_cheminee,has_standing,has_vue_montagne,prix,image_url
23,0.9036,36.8769,10.3247,180.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.3485,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3500.0,https://www.mubawab-media.com/ad/8/270/618F/h/thumb_1225306_property_large_81615436.avif
15,0.3012,35.7643,10.8113,110.0,4.0,3.0,0.5,0.3655,2.0,134734.0,0.3309,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,https://www.mubawab-media.com/ad/8/270/337F/h/photo_00_81612197.avif
23,0.7831,36.844,10.192,280.0,4.0,3.0,0.5,0.3403,2.0,43985.0,0.3679,4,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,4500.0,https://www.mubawab-media.com/ad/8/136/547F/h/20250505_125421_80214282.avif
23,1.0,36.8528,10.3247,350.0,3.0,4.0,0.5,0.5388,2.0,2562.03,0.3144,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4800.0,https://www.mubawab-media.com/ad/8/062/466F/h/thumb_967171_property_large_79482046.avif
23,0.9036,36.819,10.2358,400.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,8000.0,https://www.mubawab-media.com/ad/8/072/720F/h/20230329_102353_79806125.avif
23,0.9036,36.8769,10.3247,200.0,6.0,4.0,0.5,0.8015,2.0,2562.03,0.3238,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1900.0,https://www.mubawab-media.com/ad/8/269/470F/h/thumb_1223841_property_large_81603218.avif
23,0.9036,36.8769,10.3247,300.0,6.0,2.0,0.5,0.8015,2.0,2562.03,0.2876,4,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5500.0,https://www.mubawab-media.com/ad/8/269/345F/h/thumb_1223644_property_large_81601914.avif
23,0.9036,36.8769,10.3247,200.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3529,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/175/305F/h/WhatsApp%20Image%202025-06-17%20%C3%A0%2016.00.55_79bfce7a_80871890.avif
23,0.9036,36.8769,10.3247,190.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.3427,4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1200.0,https://www.mubawab-media.com/ad/8/241/037F/h/20190423_095650_81293056.avif
23,0.9036,36.819,10.2358,550.0,7.0,6.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7500.0,https://www.mubawab-media.com/ad/8/254/347F/h/thumb_1209077_property_large_81430039.avif
23,0.9036,36.8769,10.3247,305.0,4.0,4.0,0.5,0.8015,2.0,2562.03,0.329,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5500.0,https://www.mubawab-media.com/ad/8/257/608F/h/photo_0_81463574.avif
1,0.8193,36.899,10.2358,380.0,5.0,4.0,0.5,0.4235,2.0,43985.0,0.3136,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4800.0,https://www.mubawab-media.com/ad/8/218/148F/h/Unknown_81050017.avif
23,0.9036,36.8769,10.3247,400.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.3282,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3500.0,https://www.mubawab-media.com/ad/8/257/554F/h/thumb_1213838_property_large_81462500.avif
1,0.8193,36.899,10.2358,75.0,1.0,1.0,0.5,0.4235,2.0,43985.0,0.2722,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,900.0,https://www.mubawab-media.com/ad/8/266/766F/h/thumb_1220896_property_large_81575000.avif
1,0.1145,36.8665,10.1647,120.0,3.0,2.0,0.5,0.247,2.0,43985.0,0.3132,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,600.0,https://www.mubawab-media.com/ad/8/266/590F/h/8696_81573150.avif
23,0.9036,36.8769,10.3247,100.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.3085,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,900.0,https://www.mubawab-media.com/ad/8/264/763F/h/1000003141_81565212.avif
1,0.8193,36.899,10.2358,400.0,5.0,3.0,0.5,0.4235,2.0,43985.0,0.341,4,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,3800.0,https://www.mubawab-media.com/ad/8/266/022F/h/591139490_2773520312984698_1118592558492376381_n_81563502.avif
23,1.0,36.819,10.2358,300.0,4.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,8000.0,https://www.mubawab-media.com/ad/8/266/020F/h/thumb_1219975_property_large_81563481.avif
15,0.3012,35.7643,10.8113,180.0,4.0,3.0,0.5,0.3655,2.0,134734.0,0.3315,4,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1500.0,https://www.mubawab-media.com/ad/8/265/968F/h/photo_00_81562806.avif
23,0.9036,36.8769,10.3247,300.0,6.0,4.0,0.5,0.8015,2.0,2562.03,0.3454,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5500.0,https://www.mubawab-media.com/ad/8/197/760F/h/thumb_1142252_property_large_80840105.avif
23,0.2771,36.8,10.1,220.0,4.0,14.0,0.5,0.4705,2.0,110184.0,0.271,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3800.0,https://www.mubawab-media.com/ad/8/264/488F/h/thumb_1217788_property_xlarge_81547211.avif
16,0.3012,36.4561,10.7376,100.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.3176,4,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1400.0,https://www.mubawab-media.com/ad/8/263/672F/h/1_81535911.avif
1,0.8193,36.899,10.2358,220.0,5.0,4.0,0.5,0.4235,2.0,43985.0,0.2722,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4000.0,https://www.mubawab-media.com/ad/8/263/509F/h/b48cb758-b690-4cde-8085-f2b16c16b709_81534382.avif
23,0.9036,36.8769,10.3247,100.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.3156,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2200.0,https://www.mubawab-media.com/ad/8/262/695F/h/thumb_1217919_property_large_81525410.avif
1,0.2771,36.8665,10.1647,100.0,1.0,2.0,0.5,0.2426,2.0,43985.0,0.3245,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,850.0,https://www.mubawab-media.com/ad/8/262/597F/h/resize-image%20%285%29_81524598.avif
23,0.9036,36.8769,10.3247,60.0,1.0,1.0,0.5,0.8015,2.0,2562.03,0.3309,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2600.0,https://www.mubawab-media.com/ad/8/252/937F/h/thumb_1207435_property_large_81415275.avif
23,0.9036,36.8769,10.3247,100.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.321,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.0,https://www.mubawab-media.com/ad/8/256/187F/h/thumb_1212291_property_large_81449094.avif
23,0.9036,36.8769,10.3247,300.0,4.0,4.0,0.5,0.8015,2.0,2562.03,0.3277,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3600.0,https://www.mubawab-media.com/ad/8/250/970F/h/4e779768-2959-4c37-bab8-e69812f4abdb_81525495.avif
23,0.9036,36.8769,10.3247,250.0,4.0,4.0,0.5,0.8015,2.0,2562.03,0.349,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3500.0,https://www.mubawab-media.com/ad/8/256/310F/h/thumb_1212808_property_large_81450408.avif
1,0.8193,36.899,10.2358,220.0,6.0,5.0,0.5,0.4235,2.0,43985.0,0.3152,4,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,2250.0,https://www.mubawab-media.com/ad/8/247/364F/h/3_81359284.avif
23,0.2771,36.8,10.1,200.0,7.0,4.0,0.5,0.3155,2.0,110184.0,0.3164,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1500.0,https://www.mubawab-media.com/ad/8/248/290F/h/WhatsApp%20Image%202025-11-05%20at%204.30.40%20PM%20%282%29_81367201.avif
23,0.9036,36.8769,10.3247,250.0,5.0,3.0,0.5,0.8015,2.0,2562.03,0.2734,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,5500.0,https://www.mubawab-media.com/ad/8/260/632F/h/thumb_1217437_property_large_81496040.avif
23,0.9036,36.8769,10.3247,220.0,6.0,5.0,0.5,0.8015,2.0,2562.03,0.3348,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,5700.0,https://www.mubawab-media.com/ad/8/236/815F/h/5f9b850a-398d-4ad0-95b5-0e48f8b6c24c_81249976.avif
23,0.9036,36.8769,10.3247,400.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.3305,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6000.0,https://www.mubawab-media.com/ad/8/233/734F/h/thumb_1181083_property_large_81218009.avif
23,0.9036,36.8769,10.3247,200.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3238,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3600.0,https://www.mubawab-media.com/ad/8/199/691F/h/529549012_1344236800601535_6636600232185815276_n_80858854.avif
16,0.3012,36.4561,10.7376,202.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.2746,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1500.0,https://www.mubawab-media.com/ad/8/259/621F/h/7d76529c-2c9f-49fc-9c08-34db33e41045_81483783.avif
23,0.9036,36.819,10.2358,350.0,4.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,7000.0,https://www.mubawab-media.com/ad/8/232/641F/h/thumb_1182621_property_large_81207574.avif
23,1.0,36.8528,10.3247,400.0,4.0,4.0,0.5,0.5388,2.0,2562.03,0.3136,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4300.0,https://www.mubawab-media.com/ad/8/248/383F/h/thumb_1190836_property_large_81368040.avif
23,1.0,36.8528,10.3247,100.0,4.0,2.0,0.5,0.5388,2.0,2562.03,0.3236,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,6000.0,https://www.mubawab-media.com/ad/8/256/402F/h/photo_00_81451550.avif
23,0.9036,36.8769,10.3247,100.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3254,4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,3500.0,https://www.mubawab-media.com/ad/8/256/821F/h/thumb_1213539_property_large_81455458.avif
23,0.9036,36.8769,10.3247,250.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.3234,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3000.0,https://www.mubawab-media.com/ad/8/247/977F/h/thumb_1200820_property_large_81364759.avif
23,0.9036,36.8769,10.3247,150.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.2722,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4000.0,https://www.mubawab-media.com/ad/8/240/577F/h/thumb_1191914_property_large_81288544.avif
23,0.9036,36.8769,10.3247,60.0,1.0,1.0,0.5,0.8015,2.0,2562.03,0.3144,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000.0,https://www.mubawab-media.com/ad/8/249/702F/h/Untitled%20design%20-%202025-11-10T095622.190_81382214.avif
23,1.0,36.8528,10.3247,100.0,4.0,2.0,0.5,0.5388,2.0,2562.03,0.3573,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1350.0,https://www.mubawab-media.com/ad/8/251/082F/h/ChatGPT%20Image%2012%20nov.%202025%2C%2011_19_15_81397117.avif
23,0.9036,36.819,10.2358,450.0,6.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12000.0,https://www.mubawab-media.com/ad/8/255/104F/h/thumb_1210269_property_large_81437705.avif
1,0.8193,36.899,10.2358,210.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.2778,4,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,2650.0,https://www.mubawab-media.com/ad/8/235/591F/h/WhatsApp%20Image%202025-07-01%20%C3%A0%2013.55.17_db342bce_81237394.avif
14,0.2289,36.8,10.1,240.0,7.0,3.0,0.5,0.3307,2.0,110184.0,0.271,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,900.0,https://www.mubawab-media.com/ad/8/202/780F/h/WhatsApp%20Image%202025-02-07%20%C3%A0%2012.41.25_809ce3bd_80889419.avif
23,0.9036,36.8769,10.3247,400.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.2824,4,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,5500.0,https://www.mubawab-media.com/ad/8/244/761F/h/3_81332361.avif
23,0.9036,36.819,10.2358,1500.0,19.0,14.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12000.0,https://www.mubawab-media.com/ad/8/192/822F/h/3732e126-5b18-4433-8d9c-7e8536ed2add_80791181.avif
1,0.8193,36.819,10.2358,1200.0,6.0,5.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,https://www.mubawab-media.com/ad/8/128/432F/h/thumb_1072412_property_xlarge_80131216.avif
1,0.3494,36.8665,10.1647,170.0,5.0,3.0,0.5,0.5305,2.0,43985.0,0.3345,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1800.0,https://www.mubawab-media.com/ad/8/253/589F/h/RDC_81422180.avif
3,0.2108,36.7533,10.2283,180.0,1.0,2.0,0.5,0.2965,2.0,114262.5,0.2738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.0,https://www.mubawab-media.com/ad/8/253/117F/h/new%201-1_81417038.avif
23,0.2771,36.8,10.1,66.0,4.0,2.0,0.5,0.2656,2.0,110184.0,0.322,4,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,850.0,https://www.mubawab-media.com/ad/8/253/063F/h/photo_0_81416644.avif
1,0.3494,36.8665,10.1647,200.0,3.0,3.0,0.5,0.5305,2.0,43985.0,0.3136,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1200.0,https://www.mubawab-media.com/ad/8/252/635F/h/thumb_1206890_property_large_81412009.avif
23,0.9036,36.819,10.2358,500.0,4.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,8500.0,https://www.mubawab-media.com/ad/8/234/315F/h/1000119536_81224489.avif
20,0.2771,36.819,10.2358,700.0,4.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,5300.0,https://www.mubawab-media.com/ad/8/195/771F/h/WhatsApp%20Image%202025-08-11%20at%2012.11.39_80838525.avif
1,0.8193,36.899,10.2358,270.0,2.0,2.0,0.5,0.4235,2.0,43985.0,0.341,4,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,4300.0,https://www.mubawab-media.com/ad/8/252/211F/h/thumb_1206545_property_large_81407938.avif
23,0.9036,36.8769,10.3247,280.0,4.0,4.0,0.5,0.8015,2.0,2562.03,0.3257,4,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,3600.0,https://www.mubawab-media.com/ad/8/069/103F/h/thumb_398150_property_large_79546588.avif
23,0.9036,36.819,10.2358,400.0,7.0,6.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,10000.0,https://www.mubawab-media.com/ad/8/049/922F/h/462545622_1098332841484158_7168820556927813766_n_79356789.avif
23,0.7952,36.819,10.1658,300.0,3.0,3.0,0.5,0.5524,2.0,2562.03,0.3194,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/250/967F/h/thumb_1204623_property_large_81395248.avif
23,0.9036,36.8769,10.3247,300.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.3218,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/247/988F/h/thumb_1200860_property_large_81364823.avif
23,0.9036,36.8769,10.3247,100.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.2742,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1300.0,https://www.mubawab-media.com/ad/8/250/785F/h/thumb_1204493_property_large_81393539.avif
23,0.9036,36.8769,10.3247,200.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.314,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2400.0,https://www.mubawab-media.com/ad/8/250/540F/h/thumb_1203841_property_large_81391482.avif
20,0.4217,36.819,10.2358,600.0,8.0,6.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,https://www.mubawab-media.com/ad/8/220/338F/h/thumb_62313_property_xlarge_81073309.avif
23,0.9036,36.819,10.2358,300.0,4.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,https://www.mubawab-media.com/ad/8/235/514F/h/thumb_1185570_property_large_81236776.avif
23,0.9036,36.819,10.2358,350.0,4.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,https://www.mubawab-media.com/ad/8/249/076F/h/thumb_1280887_property_big_81987368.avif
23,0.9036,36.8769,10.3247,400.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.322,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5500.0,https://www.mubawab-media.com/ad/8/061/453F/h/thumb_884396_property_large_79472152.avif
23,0.9036,36.8769,10.3247,400.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.3439,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5900.0,https://www.mubawab-media.com/ad/8/223/247F/h/thumb_1171316_property_large_81104592.avif
23,0.7952,36.819,10.1658,70.0,2.0,1.0,0.5,0.5524,2.0,2562.03,0.3968,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1700.0,https://www.mubawab-media.com/ad/8/248/043F/h/thumb_1200987_property_large_81365172.avif
20,0.2771,36.819,10.2358,511.0,3.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3000.0,https://www.mubawab-media.com/ad/8/157/779F/h/thumb_61348_property_xlarge_80436118.avif
23,1.0,36.8528,10.3247,350.0,3.0,2.0,0.5,0.5388,2.0,2562.03,0.338,4,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,5500.0,https://www.mubawab-media.com/ad/8/247/793F/h/thumb_1200348_property_large_81363326.avif
20,0.2771,36.8,10.1,50.0,1.0,2.0,0.5,0.2689,2.0,110184.0,0.3128,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,850.0,https://www.mubawab-media.com/ad/8/247/281F/h/IMG_20251104_133434_81358523.avif
23,1.0,36.8528,10.3247,220.0,6.0,4.0,0.5,0.5388,2.0,2562.03,0.2718,4,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,4500.0,https://www.mubawab-media.com/ad/8/247/226F/h/f93c6169-1817-43f6-96f6-a17d00b076a5_81357990.avif
20,0.1807,36.8,10.1,140.0,3.0,2.0,0.5,0.3807,2.0,110184.0,0.3301,4,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1000.0,https://www.mubawab-media.com/ad/8/246/859F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2871%29_81354202.avif
16,0.3012,36.4561,10.7376,100.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.3168,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/245/778F/h/thumb_1146560_property_xlarge_81343098.avif
23,1.0,36.819,10.2358,1000.0,3.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4500.0,https://www.mubawab-media.com/ad/8/231/356F/h/thumb_1181208_property_large_81193845.avif
16,0.2771,36.4561,10.7376,150.0,4.0,3.0,0.5,0.4454,2.0,154974.0,0.2746,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2300.0,https://www.mubawab-media.com/ad/8/243/584F/h/thumb_1195255_property_big_81318291.avif
3,0.2771,36.8,10.1,160.0,1.0,2.0,0.5,0.274,2.0,110184.0,0.3164,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,950.0,https://www.mubawab-media.com/ad/8/233/373F/h/1759845445207_81214769.avif
23,0.9036,36.8769,10.3247,100.0,4.0,2.0,0.5,0.8015,2.0,2562.03,0.3224,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2300.0,https://www.mubawab-media.com/ad/8/148/725F/h/thumb_1096442_property_large_80335044.avif
23,0.9036,36.8769,10.3247,220.0,6.0,5.0,0.5,0.8015,2.0,2562.03,0.2824,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,7000.0,https://www.mubawab-media.com/ad/8/176/126F/h/IMG_1925_80623257.avif
23,0.9036,36.8769,10.3247,220.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.2762,4,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,2300.0,https://www.mubawab-media.com/ad/8/233/455F/h/c1aa1523-4cad-437e-ac27-60cd044ea8aa_81215557.avif
16,0.2771,36.4561,10.7376,250.0,4.0,4.0,0.5,0.4454,2.0,154974.0,0.3156,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1200.0,https://www.mubawab-media.com/ad/8/150/612F/h/thumb_1098309_property_large_80353227.avif
23,1.0,36.8528,10.3247,220.0,4.0,3.0,0.5,0.5388,2.0,2562.03,0.2848,4,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,3900.0,https://www.mubawab-media.com/ad/8/224/181F/h/f12c5f5a-7dee-46b0-b549-02c09502b46c_81115426.avif
23,0.1145,36.8,10.1,200.0,3.0,3.0,0.5,0.3123,2.0,110184.0,0.2722,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650.0,https://www.mubawab-media.com/ad/8/244/730F/h/istockphoto-874753338-612x612_81332101.avif
1,0.3494,36.8665,10.1647,150.0,5.0,4.0,0.5,0.5305,2.0,43985.0,0.3148,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1700.0,https://www.mubawab-media.com/ad/8/244/703F/h/YrpVCtGkri2GpeyX-thumb_81331837.avif
14,0.2771,36.819,10.2358,500.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1600.0,https://www.mubawab-media.com/ad/8/239/461F/h/WhatsApp%20Image%202025-10-22%20at%2012.15.15_81277018.avif
23,0.9036,36.819,10.2358,1000.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,8000.0,https://www.mubawab-media.com/ad/8/243/310F/h/thumb_1194833_property_large_81315406.avif
16,0.3012,36.4561,10.7376,90.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.3345,4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1100.0,https://www.mubawab-media.com/ad/8/243/247F/h/thumb_1194651_property_xlarge_81314583.avif
23,0.7831,36.819,10.2358,600.0,3.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8000.0,https://www.mubawab-media.com/ad/8/120/347F/h/thumb_1062870_property_large_80049939.avif
20,0.4217,36.819,10.2358,1000.0,6.0,5.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,https://www.mubawab-media.com/ad/8/217/840F/h/WhatsApp%20Image%202025-05-27%20%C3%A0%2016.17.27_1e5503a9_81046711.avif
3,0.253,36.8,10.1,150.0,2.0,2.0,0.5,0.2793,2.0,110184.0,0.3116,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1200.0,https://www.mubawab-media.com/ad/8/232/385F/h/thumb_1181467_property_large_81204998.avif
23,0.9036,36.8769,10.3247,100.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.2746,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4500.0,https://www.mubawab-media.com/ad/8/236/481F/h/thumb_1186596_property_large_81246462.avif
23,0.9036,36.819,10.2358,500.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,6000.0,https://www.mubawab-media.com/ad/8/179/492F/h/photo_0_80657768.avif
23,0.9036,36.8769,10.3247,300.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.3113,4,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4500.0,https://www.mubawab-media.com/ad/8/235/552F/h/thumb_1169968_property_large_81237071.avif
23,0.9036,36.819,10.2358,600.0,4.0,5.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6500.0,https://www.mubawab-media.com/ad/8/239/992F/h/thumb_248420_property_xlarge_81282572.avif
23,1.0,36.819,10.2358,600.0,4.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,7000.0,https://www.mubawab-media.com/ad/8/239/989F/h/thumb_398879_property_xlarge_81282531.avif
23,1.0,36.819,10.2358,400.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,9000.0,https://www.mubawab-media.com/ad/8/153/922F/h/thumb_1103126_property_large_80395133.avif
1,0.8193,36.899,10.2358,150.0,1.0,2.0,0.5,0.4235,2.0,43985.0,0.3005,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,750.0,https://www.mubawab-media.com/ad/8/239/611F/h/WhatsApp%20Image%202025-10-12%20at%2017.46.18_e3f6db09_81278514.avif
23,0.9036,36.8769,10.3247,280.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.2892,4,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,6500.0,https://www.mubawab-media.com/ad/8/179/324F/h/1000112812_80655887.avif
15,0.2771,36.8,10.1,220.0,3.0,2.0,0.5,0.3905,2.0,110184.0,0.3325,4,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,800.0,https://www.mubawab-media.com/ad/8/239/204F/h/7820e5b5-ca91-44c4-b369-8a29ff6a5e62_81274317.avif
23,0.9036,36.8769,10.3247,250.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3454,4,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,7000.0,https://www.mubawab-media.com/ad/8/239/096F/h/photo_0_81273303.avif
1,0.8193,36.819,10.2358,2500.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,9500.0,https://www.mubawab-media.com/ad/8/239/091F/h/photo_0_81273251.avif
