gouvernorat_enc,ville_enc,lat,lon,surface_m2,score_attractivite,market_tension,prix_region_median,text_embedding_score,nb_images,source_enc,type_transaction,has_vue_mer,has_vue_montagne,prix,image_url,images
16,0.0756,36.4561,10.7376,683.0,0.5,0.4552,154974.0,0.32,1,0,2,0,0,650000.0,https://www.mubawab-media.com/ad/8/187/818F/h/b79fb779-9b7f-441f-b6a4-97374cd45af6_80741633.avif,https://www.mubawab-media.com/ad/8/187/818F/h/b79fb779-9b7f-441f-b6a4-97374cd45af6_80741633.avif
16,0.0756,36.4561,10.7376,350.0,0.5,0.4552,154974.0,0.275,1,0,2,0,0,210000.0,https://www.mubawab-media.com/ad/8/061/817F/h/gallery_79475640.avif,https://www.mubawab-media.com/ad/8/061/817F/h/gallery_79475640.avif
2,0.2428,36.7256,9.1817,400.0,0.5,0.3114,144747.28,0.2726,2,0,2,0,0,140000.0,https://www.mubawab-media.com/ad/8/187/595F/h/IMG_3676_80739373.avif,https://www.mubawab-media.com/ad/8/187/595F/h/IMG_3676_80739373.avif | https://www.mubawab-media.com/ad/8/187/595F/h/IMG_3677_80739374.avif
1,0.4498,36.8665,10.1647,705.0,0.5,0.5305,43985.0,0.2718,1,0,2,0,0,595000.0,https://www.mubawab-media.com/ad/8/180/420F/h/thumb_1126523_property_large_80666614.avif,https://www.mubawab-media.com/ad/8/180/420F/h/thumb_1126523_property_large_80666614.avif
16,0.0756,36.4561,10.7376,190.0,0.5,0.4552,154974.0,0.275,1,0,2,0,0,200000.0,https://www.mubawab-media.com/ad/8/129/773F/h/gallery_80145493.avif,https://www.mubawab-media.com/ad/8/129/773F/h/gallery_80145493.avif
1,0.1206,36.8665,10.1647,2800.0,0.5,0.247,43985.0,0.3184,4,0,2,0,0,252000.0,https://www.mubawab-media.com/ad/8/167/610F/h/WhatsApp%20Image%202025-06-25%20at%2011.43.17_80536346.avif,https://www.mubawab-media.com/ad/8/167/610F/h/WhatsApp%20Image%202025-06-25%20at%2011.43.17_80536346.avif | https://www.mubawab-media.com/ad/8/167/610F/h/WhatsApp%20Image%202025-06-25%20at%2011.43.16%20%283%29_80536347.avif | https://www.mubawab-media.com/ad/8/167/610F/h/WhatsApp%20Image%202025-06-25%20at%2011.43.16%20%282%29_80536348.avif | https://www.mubawab-media.com/ad/8/167/610F/h/WhatsApp%20Image%202025-06-25%20at%2011.43.16%20%281%29_80536349.avif
23,1.0,36.8528,10.3247,177.0,0.5,0.5388,2562.03,0.3212,1,0,2,0,0,355000.0,https://www.mubawab-media.com/ad/7/898/256F/h/t%C3%A9l%C3%A9chargement_73272311.avif,https://www.mubawab-media.com/ad/7/898/256F/h/t%C3%A9l%C3%A9chargement_73272311.avif
16,0.1533,36.4561,10.7376,8070.0,0.5,0.2383,154974.0,0.3176,2,0,2,0,0,5800000.0,https://www.mubawab-media.com/ad/8/186/731F/h/L_774eb900-2b0b-4015-9a46-ca8e3c8a4baa_80730899.avif,https://www.mubawab-media.com/ad/8/186/731F/h/L_774eb900-2b0b-4015-9a46-ca8e3c8a4baa_80730899.avif | https://www.mubawab-media.com/ad/8/186/731F/h/L_05bd1724-6939-458b-a26b-d999feac253a_80730900.avif
23,0.8448,36.819,10.1658,98.0,0.5,0.6863,2562.03,0.3321,1,0,2,0,0,250000.0,https://www.mubawab-media.com/ad/8/186/698F/h/balas_80730620.avif,https://www.mubawab-media.com/ad/8/186/698F/h/balas_80730620.avif
13,0.0,36.81,10.0972,250.0,0.5,0.1523,110184.0,0.3156,3,0,2,0,0,80000.0,https://www.mubawab-media.com/ad/8/186/345F/h/IMG_0565_80727323.avif,https://www.mubawab-media.com/ad/8/186/345F/h/IMG_0565_80727323.avif | https://www.mubawab-media.com/ad/8/186/345F/h/IMG_0566_80727324.avif | https://www.mubawab-media.com/ad/8/186/345F/h/IMG_0567_80727325.avif
23,0.8448,36.819,10.1658,980.0,0.5,0.6863,2562.03,0.3144,2,0,2,0,0,1400000.0,https://www.mubawab-media.com/ad/8/186/344F/h/IMG_1187_80727303.avif,https://www.mubawab-media.com/ad/8/186/344F/h/IMG_1187_80727303.avif | https://www.mubawab-media.com/ad/8/186/344F/h/IMG_1184_80727304.avif
23,0.8448,36.819,10.1658,1760.0,0.5,0.6863,2562.03,0.314,4,0,2,0,0,2500000.0,https://www.mubawab-media.com/ad/8/186/340F/h/IMG_1615_80727259.avif,https://www.mubawab-media.com/ad/8/186/340F/h/IMG_1615_80727259.avif | https://www.mubawab-media.com/ad/8/186/340F/h/IMG_1337_80727260.avif | https://www.mubawab-media.com/ad/8/186/340F/h/IMG_0343_80727261.avif | https://www.mubawab-media.com/ad/8/186/340F/h/IMG_0345%202_80727262.avif
16,0.1492,36.4561,10.7376,35000.0,0.5,0.1939,154974.0,0.3089,4,0,2,0,0,750000.0,https://www.mubawab-media.com/ad/8/186/192F/h/2b910e83-7bb1-4447-9049-198c7a671be1_80725634.avif,https://www.mubawab-media.com/ad/8/186/192F/h/2b910e83-7bb1-4447-9049-198c7a671be1_80725634.avif | https://www.mubawab-media.com/ad/8/186/192F/h/a57bedce-fa3f-428e-893f-0b5e654e05ea_80725635.avif | https://www.mubawab-media.com/ad/8/186/192F/h/f9a7cf90-5fff-4e90-b476-7a59a88201de_80725636.avif | https://www.mubawab-media.com/ad/8/186/192F/h/2046ac29-8809-4f1c-a105-ca7851735db0_80725637.avif
23,0.5926,36.8769,10.3247,1278.0,0.5,0.8015,2562.03,0.318,1,0,2,0,0,1950000.0,https://www.mubawab-media.com/ad/8/086/794F/h/photo_0_79720126.avif,https://www.mubawab-media.com/ad/8/086/794F/h/photo_0_79720126.avif
16,0.2753,36.4561,10.7376,578.0,0.5,0.4454,154974.0,0.269,3,0,2,0,0,289000.0,https://www.mubawab-media.com/ad/8/185/863F/h/IMG_20250720_171731_resized_20250722_102420709_80720527.avif,https://www.mubawab-media.com/ad/8/185/863F/h/IMG_20250720_171731_resized_20250722_102420709_80720527.avif | https://www.mubawab-media.com/ad/8/185/863F/h/IMG_20250720_171735_resized_20250722_102420241_80720528.avif | https://www.mubawab-media.com/ad/8/185/863F/h/IMG_20250720_171801_resized_20250722_102419877_80720529.avif
1,0.4514,36.899,10.2358,595.0,0.5,0.4235,43985.0,0.2778,1,0,2,0,0,700000.0,https://www.mubawab-media.com/ad/8/185/747F/h/L_48e65c33-0b48-45cf-8f46-1494ff48a429_80719446.avif,https://www.mubawab-media.com/ad/8/185/747F/h/L_48e65c33-0b48-45cf-8f46-1494ff48a429_80719446.avif
1,0.1206,36.844,10.3247,595.0,0.5,0.5305,2562.03,0.3176,4,0,2,0,0,369000.0,nan,https://www.mubawab-media.com/promotion/4/427F/pictures/h/O16%20project%20nuit%2001_80564332.avif | https://www.mubawab-media.com/promotion/4/427F/pictures/h/Copy%20of%20O16%20project%2002_80500310.avif | https://www.mubawab-media.com/promotion/4/427F/pictures/h/Copy%20of%20O16%20project%20nuit%2002_80500311.avif | https://www.mubawab-media.com/promotion/4/427F/pictures/h/8_80500312.avif
13,0.0,36.844,10.3247,40000.0,0.5,0.5305,2562.03,0.3176,2,0,2,0,0,6000000.0,https://www.mubawab-media.com/ad/8/184/821F/h/00a4a7ae-cbab-45b4-bc63-c7dd056b60f6_80710623.avif,https://www.mubawab-media.com/ad/8/184/821F/h/00a4a7ae-cbab-45b4-bc63-c7dd056b60f6_80710623.avif | https://www.mubawab-media.com/ad/8/184/821F/h/0f3d64ee-23a6-4c31-a407-e2e0a0a99817_80710624.avif
17,0.0475,34.7405,10.7603,900.0,0.5,0.152,130875.5,0.2766,2,0,2,0,0,220000.0,https://www.mubawab-media.com/ad/8/184/672F/h/Messenger_creation_C1E68DD4-542F-45ED-A797-876C1AA0D500_80709333.avif,https://www.mubawab-media.com/ad/8/184/672F/h/Messenger_creation_C1E68DD4-542F-45ED-A797-876C1AA0D500_80709333.avif | https://www.mubawab-media.com/ad/8/184/672F/h/Screenshot_20250615-083418_Google%20Earth_80709334.avif
20,0.1574,35.7306,10.5779,258.0,0.5,0.182,150620.48,0.3132,2,0,2,0,0,20000.0,https://www.mubawab-media.com/ad/8/006/579F/h/2_78928286.avif,https://www.mubawab-media.com/ad/8/006/579F/h/2_78928286.avif | https://www.mubawab-media.com/ad/8/006/579F/h/1_78928285.avif
1,0.0556,36.8665,10.1647,422.0,0.5,0.2426,43985.0,0.2722,3,0,2,0,0,200000.0,https://www.mubawab-media.com/ad/8/169/805F/h/206a2b66-de4c-486e-a388-7d9a525b6592_80557784.avif,https://www.mubawab-media.com/ad/8/169/805F/h/206a2b66-de4c-486e-a388-7d9a525b6592_80557784.avif | https://www.mubawab-media.com/ad/8/169/805F/h/e976e93b-3728-4fd5-a4f1-5d8e0fbe42bd_80557786.avif | https://www.mubawab-media.com/ad/8/169/805F/h/photo_30_80657945.avif
3,0.268,36.7533,10.2283,430.0,0.5,0.4302,114262.5,0.2754,3,0,2,0,0,408500.0,https://www.mubawab-media.com/ad/8/184/304F/h/IMG_6317_80705710.avif,https://www.mubawab-media.com/ad/8/184/304F/h/IMG_6317_80705710.avif | https://www.mubawab-media.com/ad/8/184/304F/h/IMG_6304_80705711.avif | https://www.mubawab-media.com/ad/8/184/304F/h/IMG_6308_80705712.avif
13,0.0,36.81,10.0972,250.0,0.5,0.1523,110184.0,0.3176,4,0,2,0,0,110000.0,https://www.mubawab-media.com/ad/7/459/396F/h/11cd8f0f-450b-4ac6-9940-1948bf9acc8c_25941041.avif,https://www.mubawab-media.com/ad/7/459/396F/h/11cd8f0f-450b-4ac6-9940-1948bf9acc8c_25941041.avif | https://www.mubawab-media.com/ad/7/459/396F/h/23-05-2019%2001-50-18_25941042.avif | https://www.mubawab-media.com/ad/7/459/396F/h/299587_20190422_103847_25941044.avif | https://www.mubawab-media.com/ad/7/459/396F/h/dbb9ce6e-b6a6-4373-94f0-447f9531e85a_25941045.avif
4,0.1051,37.2744,9.8739,500.0,0.5,0.4278,61540.22,0.3184,4,0,2,0,0,100000.0,https://www.mubawab-media.com/ad/8/183/905F/h/Messenger_creation_8F5C3087-3423-410C-9CBA-821B172902E6_80701999.avif,https://www.mubawab-media.com/ad/8/183/905F/h/Messenger_creation_8F5C3087-3423-410C-9CBA-821B172902E6_80701999.avif | https://www.mubawab-media.com/ad/8/183/905F/h/Capture%20d%E2%80%99%C3%A9cran%202025-07-18%20171135_80702000.avif | https://www.mubawab-media.com/ad/8/183/905F/h/Messenger_creation_E94CC53A-F5F1-42BC-92DA-0FFD2E2CE40F_80702001.avif | https://www.mubawab-media.com/ad/8/183/905F/h/Capture%20d%E2%80%99%C3%A9cran%202025-07-17%20184809_80702002.avif
15,0.4849,35.7643,10.8113,498.0,0.5,0.3655,134734.0,0.3212,3,0,2,0,0,900000.0,https://www.mubawab-media.com/ad/8/183/527F/h/IMG_3852_80698142.avif,https://www.mubawab-media.com/ad/8/183/527F/h/IMG_3852_80698142.avif | https://www.mubawab-media.com/ad/8/183/527F/h/IMG_3853_80698143.avif | https://www.mubawab-media.com/ad/8/183/527F/h/IMG_3854_80698144.avif
1,0.4514,36.899,10.2358,498.0,0.5,0.4235,43985.0,0.275,4,0,2,0,0,700000.0,https://www.mubawab-media.com/ad/7/887/491F/h/520813191_1230641902186224_3959252820175047936_n_80696695.avif,https://www.mubawab-media.com/ad/7/887/491F/h/520813191_1230641902186224_3959252820175047936_n_80696695.avif | https://www.mubawab-media.com/ad/7/887/491F/h/518993255_1230642005519547_6815432166457265101_n_80696693.avif | https://www.mubawab-media.com/ad/7/887/491F/h/518423626_1230641862186228_9046429697927841998_n_80696692.avif | https://www.mubawab-media.com/ad/7/887/491F/h/519612551_1230641932186221_4564260347035991432_n_80696694.avif
24,0.137,36.4029,10.1429,3000.0,0.5,0.4499,1395.81,0.2742,4,0,2,0,0,180000.0,https://www.mubawab-media.com/ad/8/182/839F/h/518382285_24193128420322701_5593506599812126726_n_80690941.avif,https://www.mubawab-media.com/ad/8/182/839F/h/518382285_24193128420322701_5593506599812126726_n_80690941.avif | https://www.mubawab-media.com/ad/8/182/839F/h/518384239_24193141633654713_2777686861267364092_n_80690942.avif | https://www.mubawab-media.com/ad/8/182/839F/h/518340160_24193140226988187_1137456705689223256_n_80690943.avif | https://www.mubawab-media.com/ad/8/182/839F/h/514256712_24193133236988886_6237079054895480177_n_80690944.avif
17,0.0536,34.7405,10.7603,417.0,0.5,0.3081,130875.5,0.2714,4,0,2,0,0,190000.0,https://www.mubawab-media.com/ad/8/182/837F/h/17a7c63a-cae1-4bd2-a901-a5f2ad12b38c_80690937.avif,https://www.mubawab-media.com/ad/8/182/837F/h/17a7c63a-cae1-4bd2-a901-a5f2ad12b38c_80690937.avif | https://www.mubawab-media.com/ad/8/182/837F/h/29fd648c-8e1a-44df-929a-c5f00ff26b5a_80690938.avif | https://www.mubawab-media.com/ad/8/182/837F/h/IMG_2832_80690939.avif | https://www.mubawab-media.com/ad/8/182/837F/h/IMG_2796_80690940.avif
16,0.0756,36.4561,10.7376,200.0,0.5,0.4552,154974.0,0.3156,3,0,2,0,0,31000.0,https://www.mubawab-media.com/ad/8/182/740F/h/2_80690045.avif,https://www.mubawab-media.com/ad/8/182/740F/h/2_80690045.avif | https://www.mubawab-media.com/ad/8/182/740F/h/3_80690046.avif | https://www.mubawab-media.com/ad/8/182/740F/h/WhatsApp%20Image%202025-06-09%20at%2011.23.37_80690047.avif
16,0.0756,36.4561,10.7376,400.0,0.5,0.4552,154974.0,0.3156,4,0,2,0,0,124000.0,https://www.mubawab-media.com/ad/8/182/728F/h/1_80689931.avif,https://www.mubawab-media.com/ad/8/182/728F/h/1_80689931.avif | https://www.mubawab-media.com/ad/8/182/728F/h/509696078_122258881898208458_517773106316521334_n_80689932.avif | https://www.mubawab-media.com/ad/8/182/728F/h/518313034_1067004968889191_9054025554400287538_n_80689933.avif | https://www.mubawab-media.com/ad/8/182/728F/h/520069258_1067004972222524_1921411085195993988_n_80689934.avif
16,0.0756,36.4561,10.7376,281.0,0.5,0.4552,154974.0,0.2758,1,0,2,0,0,171000.0,https://www.mubawab-media.com/ad/8/182/154F/h/387459684_670751498498221_5407079795840066314_n_80683916.avif,https://www.mubawab-media.com/ad/8/182/154F/h/387459684_670751498498221_5407079795840066314_n_80683916.avif
16,0.0756,36.4561,10.7376,4200.0,0.5,0.4552,154974.0,0.2702,3,0,2,0,0,150000.0,https://www.mubawab-media.com/ad/8/181/958F/h/20200207_160950_80682196.avif,https://www.mubawab-media.com/ad/8/181/958F/h/20200207_160950_80682196.avif | https://www.mubawab-media.com/ad/8/181/958F/h/20200207_161027_80682197.avif | https://www.mubawab-media.com/ad/8/181/958F/h/20200207_161032_80682198.avif
20,0.0719,35.8245,10.6346,1000.0,0.5,0.1512,150620.48,0.2714,2,0,2,0,0,100000.0,https://www.mubawab-media.com/ad/8/181/169F/h/Screenshot_20250712_141135_Gallery_80674322.avif,https://www.mubawab-media.com/ad/8/181/169F/h/Screenshot_20250712_141135_Gallery_80674322.avif | https://www.mubawab-media.com/ad/8/181/169F/h/Screenshot_20250715_112817_Maps_80674323.avif
1,0.1206,36.8665,10.1647,5824.0,0.5,0.247,43985.0,0.3176,2,0,2,0,0,1300000.0,https://www.mubawab-media.com/ad/7/457/931F/h/Screenshot%20%2865%29_49553200.avif,https://www.mubawab-media.com/ad/7/457/931F/h/Screenshot%20%2865%29_49553200.avif | https://www.mubawab-media.com/ad/7/457/931F/h/Screenshot%20%2863%29_49553204.avif
12,0.0007,35.5047,11.0622,207.0,0.5,0.2237,1278.45,0.2778,1,0,2,0,0,99000.0,https://www.mubawab-media.com/ad/8/138/076F/h/gallery_80229270.avif,https://www.mubawab-media.com/ad/8/138/076F/h/gallery_80229270.avif
17,0.1574,36.8,10.1,4880.0,0.5,0.1506,110184.0,0.3346,2,0,2,0,0,2800000.0,https://www.mubawab-media.com/ad/8/170/408F/h/Capture%20d%E2%80%99%C3%A9cran%202025-06-30%20095411_80563893.avif,https://www.mubawab-media.com/ad/8/170/408F/h/Capture%20d%E2%80%99%C3%A9cran%202025-06-30%20095411_80563893.avif | https://www.mubawab-media.com/ad/8/170/408F/h/WhatsApp%20Image%202025-06-30%20%C3%A0%2010.01.08_42d0b378_80564995.avif
4,0.0394,36.8,10.1,360.0,0.5,0.2265,110184.0,0.3156,4,0,2,0,0,190000.0,https://www.mubawab-media.com/ad/8/180/781F/h/photo_00_80670388.avif,https://www.mubawab-media.com/ad/8/180/781F/h/photo_00_80670388.avif | https://www.mubawab-media.com/ad/8/180/781F/h/photo_01_80670389.avif | https://www.mubawab-media.com/ad/8/180/781F/h/photo_02_80670390.avif | https://www.mubawab-media.com/ad/8/180/781F/h/photo_03_80670391.avif
16,0.0756,36.4561,10.7376,220.0,0.5,0.4552,154974.0,0.2924,2,0,2,0,0,14500.0,https://www.mubawab-media.com/ad/8/180/535F/h/IMAGE1_80667824.avif,https://www.mubawab-media.com/ad/8/180/535F/h/IMAGE1_80667824.avif | https://www.mubawab-media.com/ad/8/180/535F/h/IMAGE2_80667825.avif
1,0.1206,36.844,10.3247,595.0,0.5,0.5305,2562.03,0.3176,4,0,2,0,0,309900.0,nan,https://www.mubawab-media.com/promotion/3/896F/pictures/h/image_6483441%20%282%29_51074639.avif | https://www.mubawab-media.com/promotion/3/896F/pictures/h/02%20%288%29_51074640.avif | https://www.mubawab-media.com/promotion/3/896F/pictures/h/06%20%281%29_51074641.avif | https://www.mubawab-media.com/promotion/3/896F/pictures/h/ch1_51074642.avif
16,0.0756,36.4561,10.7376,354.0,0.5,0.4552,154974.0,0.275,4,0,2,0,0,601800.0,https://www.mubawab-media.com/ad/8/171/635F/h/gallery_80576832.avif,https://www.mubawab-media.com/ad/8/171/635F/h/gallery_80576832.avif | https://www.mubawab-media.com/ad/8/171/635F/h/gallery_80576833.avif | https://www.mubawab-media.com/ad/8/171/635F/h/gallery_80576834.avif | https://www.mubawab-media.com/ad/8/171/635F/h/gallery_80576835.avif
17,0.0312,36.8,10.1,726.0,0.5,0.1516,110184.0,0.3164,3,0,2,0,0,98000.0,https://www.mubawab-media.com/ad/8/179/905F/h/P1_80661855.avif,https://www.mubawab-media.com/ad/8/179/905F/h/P1_80661855.avif | https://www.mubawab-media.com/ad/8/179/905F/h/P2_80661856.avif | https://www.mubawab-media.com/ad/8/179/905F/h/P4_80661857.avif
23,0.5926,36.8769,10.3247,595.0,0.5,0.8015,2562.03,0.3156,1,0,2,0,0,3727800.0,https://www.mubawab-media.com/ad/8/179/092F/h/L_54a8444d-3635-4a2c-b800-d486fa4fc1b7_80653805.avif,https://www.mubawab-media.com/ad/8/179/092F/h/L_54a8444d-3635-4a2c-b800-d486fa4fc1b7_80653805.avif
16,0.0756,36.844,10.3247,72500.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,3500000.0,https://www.mubawab-media.com/ad/8/171/914F/h/1000027617_80580150.avif,https://www.mubawab-media.com/ad/8/171/914F/h/1000027617_80580150.avif
12,0.0007,35.5047,11.0622,900.0,0.5,0.2237,1278.45,0.3104,1,0,2,0,0,200000.0,https://www.mubawab-media.com/ad/8/179/051F/h/45997589-7620-4ea6-998e-e0b6b50eaadd-w1000__80653414.avif,https://www.mubawab-media.com/ad/8/179/051F/h/45997589-7620-4ea6-998e-e0b6b50eaadd-w1000__80653414.avif
20,0.3607,35.8604,10.5953,975.0,0.5,0.3642,150620.48,0.3136,1,0,2,0,0,1244100.0,https://www.mubawab-media.com/ad/8/177/189F/h/1_80634077.avif,https://www.mubawab-media.com/ad/8/177/189F/h/1_80634077.avif
23,0.6772,36.8094,10.1414,145.0,0.5,0.3144,2562.03,0.2714,1,0,2,0,0,270000.0,https://www.mubawab-media.com/ad/8/177/896F/h/Screenshot_20250408-160203_80641877.avif,https://www.mubawab-media.com/ad/8/177/896F/h/Screenshot_20250408-160203_80641877.avif
20,0.3607,35.8604,10.5953,12440.0,0.5,0.3642,150620.48,0.2859,4,0,2,0,0,1866000.0,https://www.mubawab-media.com/ad/8/153/645F/h/20250530_162934_80392215.avif,https://www.mubawab-media.com/ad/8/153/645F/h/20250530_162934_80392215.avif | https://www.mubawab-media.com/ad/8/153/645F/h/20250530_163036_80392216.avif | https://www.mubawab-media.com/ad/8/153/645F/h/20250530_163408_80392217.avif | https://www.mubawab-media.com/ad/8/153/645F/h/20250530_163401_80392218.avif
20,0.0719,36.844,10.3247,130000.0,0.5,0.5305,2562.03,0.3176,4,0,2,0,0,520000.0,https://www.mubawab-media.com/ad/8/152/825F/h/20250304_113704_80375808.avif,https://www.mubawab-media.com/ad/8/152/825F/h/20250304_113704_80375808.avif | https://www.mubawab-media.com/ad/8/152/825F/h/20250304_113711_80375809.avif | https://www.mubawab-media.com/ad/8/152/825F/h/20250304_113605_80375810.avif | https://www.mubawab-media.com/ad/8/152/825F/h/20250304_113611_80375811.avif
20,0.102,35.8245,10.6346,250.0,0.5,0.2902,150620.48,0.2758,2,0,2,0,0,170000.0,https://www.mubawab-media.com/ad/8/163/492F/h/20250211_143654_80495263.avif,https://www.mubawab-media.com/ad/8/163/492F/h/20250211_143654_80495263.avif | https://www.mubawab-media.com/ad/8/163/492F/h/20250211_143752_80495264.avif
20,0.2684,35.8245,10.6346,3300.0,0.5,0.517,150620.48,0.2928,1,0,2,0,0,5000000.0,https://www.mubawab-media.com/ad/8/176/582F/h/bfcb062c-77d1-45bd-8557-3f533e413cca_80627832.avif,https://www.mubawab-media.com/ad/8/176/582F/h/bfcb062c-77d1-45bd-8557-3f533e413cca_80627832.avif
16,0.0756,36.4561,10.7376,1113.0,0.5,0.4552,154974.0,0.2714,4,0,2,0,0,90000.0,https://www.mubawab-media.com/ad/8/176/369F/h/20211125_152150%20%282%29_80625571.avif,https://www.mubawab-media.com/ad/8/176/369F/h/20211125_152150%20%282%29_80625571.avif | https://www.mubawab-media.com/ad/8/176/369F/h/20211125_152201%20%282%29_80625572.avif | https://www.mubawab-media.com/ad/8/176/369F/h/20211125_152209_80625573.avif | https://www.mubawab-media.com/ad/8/176/369F/h/20211125_152233_80625574.avif
23,0.1574,36.8451,10.2272,793.0,0.5,0.4448,43985.0,0.3188,1,0,2,0,0,1030900.0,https://www.mubawab-media.com/ad/8/167/402F/h/L_9151918e-80f1-4788-82d9-44ed4328caa0_80534092.avif,https://www.mubawab-media.com/ad/8/167/402F/h/L_9151918e-80f1-4788-82d9-44ed4328caa0_80534092.avif
7,0.0353,36.5011,8.7757,400.0,0.5,0.2519,152144.23,0.2738,4,0,2,0,0,132000.0,https://www.mubawab-media.com/ad/8/022/153F/h/IMG_3423_79083235.avif,https://www.mubawab-media.com/ad/8/022/153F/h/IMG_3423_79083235.avif | https://www.mubawab-media.com/ad/8/022/153F/h/IMG_3423_79083236.avif | https://www.mubawab-media.com/ad/8/022/153F/h/IMG_3421_79083237.avif | https://www.mubawab-media.com/ad/8/022/153F/h/IMG_3419_79083238.avif
23,0.5926,36.844,10.3247,595.0,0.5,0.5305,2562.03,0.3176,4,0,2,0,0,890000.0,nan,https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.12.56_5783f9e2_78929349.avif | https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.11_a08a4fa5_78929363.avif | https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.10_402ab0a0_78929356.avif | https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.12.20_007691ed_78929350.avif
1,0.4514,36.899,10.2358,1000.0,0.5,0.4235,43985.0,0.2714,1,0,2,0,0,1200000.0,https://www.mubawab-media.com/ad/8/175/643F/h/20250707_170108_80618413.avif,https://www.mubawab-media.com/ad/8/175/643F/h/20250707_170108_80618413.avif
16,0.0756,36.4561,10.7376,621.0,0.5,0.4552,154974.0,0.2814,1,0,2,0,0,465750.0,https://www.mubawab-media.com/ad/8/175/545F/h/502586407_122138726372629174_9023201759940749548_n_80617324.avif,https://www.mubawab-media.com/ad/8/175/545F/h/502586407_122138726372629174_9023201759940749548_n_80617324.avif
17,0.0536,34.7405,10.7603,1100.0,0.5,0.3081,130875.5,0.2802,1,0,2,0,0,400000.0,https://www.mubawab-media.com/ad/8/175/401F/h/Capture%20d%E2%80%99%C3%A9cran%202025-07-07%20123831_80615865.avif,https://www.mubawab-media.com/ad/8/175/401F/h/Capture%20d%E2%80%99%C3%A9cran%202025-07-07%20123831_80615865.avif
16,0.0756,36.4561,10.7376,387.0,0.5,0.4552,154974.0,0.3236,2,0,2,0,0,464400.0,https://www.mubawab-media.com/ad/7/931/604F/h/thumb_806186_property_xlarge_76508302.avif,https://www.mubawab-media.com/ad/7/931/604F/h/thumb_806186_property_xlarge_76508302.avif | https://www.mubawab-media.com/ad/7/931/604F/h/thumb_806185_property_xlarge_76508304.avif
23,0.5926,36.8769,10.3247,817.0,0.5,0.8015,2562.03,0.3038,1,0,2,0,0,1300000.0,https://www.mubawab-media.com/ad/8/174/880F/h/IMG_1392_80610651.avif,https://www.mubawab-media.com/ad/8/174/880F/h/IMG_1392_80610651.avif
1,0.4498,36.8665,10.1647,418.0,0.5,0.5305,43985.0,0.3144,1,0,2,0,0,399900.0,https://www.mubawab-media.com/ad/7/811/716F/h/1656157574154_60686102.avif,https://www.mubawab-media.com/ad/7/811/716F/h/1656157574154_60686102.avif
16,0.0756,36.4561,10.7376,200.0,0.5,0.4552,154974.0,0.2706,1,0,2,0,0,90000.0,https://www.mubawab-media.com/ad/8/163/929F/h/1000027617_80499409.avif,https://www.mubawab-media.com/ad/8/163/929F/h/1000027617_80499409.avif
20,0.2684,35.8245,10.6346,756.0,0.5,0.517,150620.48,0.318,4,0,2,0,0,756000.0,https://www.mubawab-media.com/ad/8/174/070F/h/plan_80602295.avif,https://www.mubawab-media.com/ad/8/174/070F/h/plan_80602295.avif | https://www.mubawab-media.com/ad/8/174/070F/h/photo%20aerienne_80602296.avif | https://www.mubawab-media.com/ad/8/174/070F/h/15%20jpeg_80602297.avif | https://www.mubawab-media.com/ad/8/174/070F/h/16%20jpeg_80602298.avif
3,0.4665,36.7533,10.2283,20000.0,0.5,0.1826,114262.5,0.3176,4,0,2,0,0,300000.0,https://www.mubawab-media.com/ad/8/173/801F/h/WhatsApp%20Image%202025-07-04%20%C3%A0%2013.34.16_3ab768fd_80599599.avif,https://www.mubawab-media.com/ad/8/173/801F/h/WhatsApp%20Image%202025-07-04%20%C3%A0%2013.34.16_3ab768fd_80599599.avif | https://www.mubawab-media.com/ad/8/173/801F/h/WhatsApp%20Image%202025-07-04%20%C3%A0%2013.34.16_5fb4c9a2_80599600.avif | https://www.mubawab-media.com/ad/8/173/801F/h/WhatsApp%20Image%202025-07-04%20%C3%A0%2013.34.16_458dc75c_80599601.avif | https://www.mubawab-media.com/ad/8/173/801F/h/WhatsApp%20Image%202025-07-04%20%C3%A0%2013.34.16_1008fbd2_80599602.avif
